Renaissance	renaissance_transport_field_ready_galleon_dredging_0033	Field Ready Galleon Dredging	Workshops, merchants, navies, and scholars used field ready road technology for dredging galleon systems.	cartography,merchant_marine_registry
Industrial	industrial_transport_high_throughput_steamship_switching_0033	High Throughput Steamship Switching	Factories, utilities, laboratories, and cities used high throughput logistics technology for switching steamship systems.	railroads,internal_combustion_engine
Modern	modern_transport_remote_wagon_signaling_0033	Remote Wagon Signaling	Networked institutions and automated systems used remote harbor technology for signaling wagon systems.	gps_guided_logistics,ride_hailing_platforms
Future	future_transport_remote_wagon_signaling_0033	Remote Wagon Signaling	Advanced automated societies could use remote harbor technology for signaling wagon systems.	fusion_rockets,space_elevators
Ancient	ancient_computing_cooperative_clay_token_sealing_0033	Cooperative Clay Token Sealing	Early communities used cooperative accounting technology for sealing clay token systems.	writing,clay_tablet_receipts
Classical	classical_computing_low_waste_tax_table_auditing_0033	Low Waste Tax Table Auditing	Complex states and cities used low waste abacus technology for auditing tax table systems.	libraries,court_transcript_scribes
Medieval	medieval_computing_regulated_abbey_archive_scheduling_0033	Regulated Abbey Archive Scheduling	Guilds, courts, monasteries, and towns used regulated library technology for scheduling abbey archive systems.	universities,mechanical_clocks
Renaissance	renaissance_computing_field_ready_log_table_cataloging_0033	Field Ready Log Table Cataloging	Workshops, merchants, navies, and scholars used field ready table technology for cataloging log table systems.	mechanical_calculators_early,calculus_formalization
Industrial	industrial_computing_high_throughput_card_file_scheduling_0033	High Throughput Card File Scheduling	Factories, utilities, laboratories, and cities used high throughput record technology for scheduling card file systems.	typewriter_office_workflows,scientific_management_time_studies
Modern	modern_computing_remote_table_reasoning_0033	Remote Table Reasoning	Networked institutions and automated systems used remote database technology for reasoning table systems.	internet,cloud_computing_distributed_systems
Future	future_computing_remote_table_reasoning_0033	Remote Table Reasoning	Advanced automated societies could use remote database technology for reasoning table systems.	quantum_computing,large_language_models
Ancient	ancient_media_rapid_temple_record_marking_0033	Rapid Temple Record Marking	Early communities used rapid signal technology for marking temple record systems.	oral_tradition_storytelling,writing
Classical	classical_media_seasonal_school_text_translating_0033	Seasonal School Text Translating	Complex states and cities used seasonal book technology for translating school text systems.	libraries,postal_relay_systems
Medieval	medieval_media_continuous_watermark_dispatching_0033	Continuous Watermark Dispatching	Guilds, courts, monasteries, and towns used continuous book technology for dispatching watermark systems.	paper_making,monastic_scriptoria
Renaissance	renaissance_media_cooperative_broadsheet_cataloging_0033	Cooperative Broadsheet Cataloging	Workshops, merchants, navies, and scholars used cooperative paper technology for cataloging broadsheet systems.	printing_press,newspaper_periodicals
Industrial	industrial_media_remote_catalog_page_wiring_0033	Remote Catalog Page Wiring	Factories, utilities, laboratories, and cities used remote newspaper technology for wiring catalog page systems.	telegraph,photographic_halftone_printing
Modern	modern_media_open_message_archiving_0033	Open Message Archiving	Networked institutions and automated systems used open library technology for archiving message systems.	world_wide_web,social_media
Future	future_media_open_message_archiving_0033	Open Message Archiving	Advanced automated societies could use open library technology for archiving message systems.	ai_personal_memory_systems,quantum_internet
