Ancient	ancient_agriculture_resilient_fishery_storage_0216	Resilient Fishery Storage	Early communities developed resilient fishery storage as a agricultural practice for food production, storage, and distribution.	agriculture,pottery_storage_amphorae
Classical	classical_agriculture_cooperative_fishery_watering_0216	Cooperative Fishery Watering	Complex states and cities developed cooperative fishery watering as a agricultural practice for food production, storage, and distribution.	state_grain_price_controls,tax_accounting
Medieval	medieval_agriculture_remote_fishery_grading_0216	Remote Fishery Grading	Guilds, courts, monasteries, and towns developed remote fishery grading as a agricultural practice for food production, storage, and distribution.	crop_rotation_three_field,watermills
Renaissance	renaissance_agriculture_low_waste_fishery_milling_0216	Low Waste Fishery Milling	Workshops, merchants, navies, and scholars developed low waste fishery milling as a agricultural practice for food production, storage, and distribution.	experimental_botany_gardens,chemical_recipe_books
Industrial	industrial_agriculture_high_reliability_meatpacking_floor_fertilizing_0216	High Reliability Meatpacking Floor Fertilizing	Factories, utilities, laboratories, and cities developed high reliability meatpacking floor fertilizing as a agricultural practice for food production, storage, and distribution.	chemical_fertilizers,industrial_canning_lines
Modern	modern_agriculture_automated_fishery_drying_0216	Automated Fishery Drying	Networked institutions and automated systems developed automated fishery drying as a agricultural practice for food production, storage, and distribution.	gps_guided_logistics,satellite_remote_sensing
Future	future_agriculture_automated_fishery_drying_0216	Automated Fishery Drying	Advanced automated societies could develop automated fishery drying as a agricultural practice for food production, storage, and distribution.	vertical_farming_megafarms,synthetic_food_bioreactors
Ancient	ancient_materials_precision_copper_firing_0216	Precision Copper Firing	Early communities developed precision copper firing as a manufacturing practice for fabrication, repair, and material quality.	bronze_working,woodworking_basic
Classical	classical_materials_seasonal_concrete_block_polishing_0216	Seasonal Concrete Block Polishing	Complex states and cities developed seasonal concrete block polishing as a manufacturing practice for fabrication, repair, and material quality.	glassmaking,concrete
Medieval	medieval_materials_continuous_glass_pane_weaving_0216	Continuous Glass Pane Weaving	Guilds, courts, monasteries, and towns developed continuous glass pane weaving as a manufacturing practice for fabrication, repair, and material quality.	advanced_metallurgy_medieval,fulling_mills
Renaissance	renaissance_materials_cooperative_printing_type_printing_0216	Cooperative Printing Type Printing	Workshops, merchants, navies, and scholars developed cooperative printing type printing as a manufacturing practice for fabrication, repair, and material quality.	chemical_assay_laboratories,standardized_typefounding
Industrial	industrial_materials_community_ceramic_coating_0216	Community Ceramic Coating	Factories, utilities, laboratories, and cities developed community ceramic coating as a manufacturing practice for fabrication, repair, and material quality.	precision_machine_tools,bessemer_steel_conversion
Modern	modern_materials_precision_ceramic_forging_0216	Precision Ceramic Forging	Networked institutions and automated systems developed precision ceramic forging as a manufacturing practice for fabrication, repair, and material quality.	computer_aided_manufacturing_cam_systems,3d_printing_additive_manufacturing
Future	future_materials_precision_ceramic_forging_0216	Precision Ceramic Forging	Advanced automated societies could develop precision ceramic forging as a manufacturing practice for fabrication, repair, and material quality.	nanotechnology,quantum_materials_foundries
Ancient	ancient_energy_specialized_charcoal_pit_stoking_0216	Specialized Charcoal Pit Stoking	Early communities developed specialized charcoal pit stoking as a energy practice for heat, power, fuel use, and distribution.	charcoal_production,fire_control
Classical	classical_energy_open_water_wheel_stoking_0216	Open Water Wheel Stoking	Complex states and cities developed open water wheel stoking as a energy practice for heat, power, fuel use, and distribution.	water_clock_timekeeping,public_bath_heating
Medieval	medieval_energy_sealed_windmill_sawing_0216	Sealed Windmill Sawing	Guilds, courts, monasteries, and towns developed sealed windmill sawing as a energy practice for heat, power, fuel use, and distribution.	watermills,windmills
Renaissance	renaissance_energy_continuous_waterwheel_venting_0216	Continuous Waterwheel Venting	Workshops, merchants, navies, and scholars developed continuous waterwheel venting as a energy practice for heat, power, fuel use, and distribution.	clockwork_mechanisms,experimental_mining_assays
Industrial	industrial_energy_distributed_coal_bunker_insulating_0216	Distributed Coal Bunker Insulating	Factories, utilities, laboratories, and cities developed distributed coal bunker insulating as a energy practice for heat, power, fuel use, and distribution.	steam_turbine_power_generation,electrical_grid_early_distribution
Modern	modern_energy_specialized_charcoal_storage_0216	Specialized Charcoal Storage	Networked institutions and automated systems developed specialized charcoal storage as a energy practice for heat, power, fuel use, and distribution.	solar_photovoltaics,renewable_microgrids
Future	future_energy_specialized_charcoal_storage_0216	Specialized Charcoal Storage	Advanced automated societies could develop specialized charcoal storage as a energy practice for heat, power, fuel use, and distribution.	fusion_power,space_based_solar_power
Ancient	ancient_transport_precision_trail_loading_0216	Precision Trail Loading	Early communities developed precision trail loading as a transport practice for movement of people, goods, and route information.	wheeled_vehicles,wooden_sledges
Classical	classical_transport_seasonal_canal_lock_towing_0216	Seasonal Canal Lock Towing	Complex states and cities developed seasonal canal lock towing as a transport practice for movement of people, goods, and route information.	roads,harbor_customs_houses
Medieval	medieval_transport_continuous_pilgrim_road_piloting_0216	Continuous Pilgrim Road Piloting	Guilds, courts, monasteries, and towns developed continuous pilgrim road piloting as a transport practice for movement of people, goods, and route information.	compass,port_crane_harbor_works
Renaissance	renaissance_transport_cooperative_canal_gate_warehousing_0216	Cooperative Canal Gate Warehousing	Workshops, merchants, navies, and scholars developed cooperative canal gate warehousing as a transport practice for movement of people, goods, and route information.	cartography,merchant_marine_registry
Industrial	industrial_transport_community_canal_barge_refrigerating_0216	Community Canal Barge Refrigerating	Factories, utilities, laboratories, and cities developed community canal barge refrigerating as a transport practice for movement of people, goods, and route information.	railroads,internal_combustion_engine
Modern	modern_transport_precision_road_loading_0216	Precision Road Loading	Networked institutions and automated systems developed precision road loading as a transport practice for movement of people, goods, and route information.	gps_guided_logistics,ride_hailing_platforms
Future	future_transport_precision_road_loading_0216	Precision Road Loading	Advanced automated societies could develop precision road loading as a transport practice for movement of people, goods, and route information.	fusion_rockets,space_elevators
Ancient	ancient_computing_precision_calendar_board_tabulating_0216	Precision Calendar Board Tabulating	Early communities developed precision calendar board tabulating as a information-processing practice for records, calculation, automation, and decision support.	writing,clay_tablet_receipts
Classical	classical_computing_seasonal_library_catalog_cataloging_0216	Seasonal Library Cataloging	Complex states and cities developed seasonal library cataloging as a information-processing practice for records, calculation, automation, and decision support.	libraries,court_transcript_scribes
Medieval	medieval_computing_continuous_university_chart_cataloging_0216	Continuous University Chart Cataloging	Guilds, courts, monasteries, and towns developed continuous university chart cataloging as a information-processing practice for records, calculation, automation, and decision support.	universities,mechanical_clocks
Renaissance	renaissance_computing_cooperative_astronomy_ephemeris_scheduling_0216	Cooperative Astronomy Ephemeris Scheduling	Workshops, merchants, navies, and scholars developed cooperative astronomy ephemeris scheduling as a information-processing practice for records, calculation, automation, and decision support.	mechanical_calculators_early,calculus_formalization
Industrial	industrial_computing_community_cash_register_auditing_0216	Community Cash Register Auditing	Factories, utilities, laboratories, and cities developed community cash register auditing as a information-processing practice for records, calculation, automation, and decision support.	typewriter_office_workflows,scientific_management_time_studies
Modern	modern_computing_precision_compiler_scheduling_0216	Precision Compiler Scheduling	Networked institutions and automated systems developed precision compiler scheduling as a information-processing practice for records, calculation, automation, and decision support.	internet,cloud_computing_distributed_systems
