Modern	modern_medicine_distributed_cell_monitoring_0022	Distributed Cell Monitoring	Networked institutions and automated systems used distributed pharma technology for monitoring cell systems.	electronic_health_records,dna_sequencing
Future	future_medicine_distributed_cell_monitoring_0022	Distributed Cell Monitoring	Advanced automated societies could use distributed pharma technology for monitoring cell systems.	synthetic_biology,ai_clinical_care_networks
Ancient	ancient_science_distributed_flood_mark_measuring_0022	Distributed Flood Mark Measuring	Early communities used distributed weight technology for measuring flood mark systems.	calendars,field_boundary_survey_stones
Classical	classical_science_resilient_star_mapping_0022	Resilient Star Mapping	Complex states and cities used resilient surveying technology for mapping star systems.	geometry,astrolabe_early
Medieval	medieval_science_automated_star_calibrating_0022	Automated Star Calibrating	Guilds, courts, monasteries, and towns used automated surveying technology for calibrating star systems.	universities_research_curricula,astrolabe_quadrant
Renaissance	renaissance_science_regional_star_sampling_0022	Regional Star Sampling	Workshops, merchants, navies, and scholars used regional surveying technology for sampling star systems.	scientific_method,telescope
Industrial	industrial_science_community_star_modeling_0022	Community Star Modeling	Factories, utilities, laboratories, and cities used community surveying technology for modeling star systems.	radioactivity_discovery,laboratory_diagnostic_medicine
Modern	modern_science_precision_star_standardizing_0022	Precision Star Standardizing	Networked institutions and automated systems used precision surveying technology for standardizing star systems.	cloud_data_warehouses,satellite_remote_sensing
Future	future_science_precision_star_standardizing_0022	Precision Star Standardizing	Advanced automated societies could use precision surveying technology for standardizing star systems.	ai_scientist_automated_discovery,quantum_sensors_high_precision_measurement
Ancient	ancient_governance_community_law_stone_registering_0022	Community Law Stone Registering	Early communities used community census technology for registering law stone systems.	taxation_and_tribute,census
Classical	classical_governance_high_reliability_public_health_licensing_0022	High Reliability Public Health Licensing	Complex states and cities used high reliability governance technology for licensing public health systems.	bureaucracy,tax_accounting
Medieval	medieval_governance_regional_public_health_inspection_0022	Regional Public Health Inspection	Guilds, courts, monasteries, and towns used regional governance technology for inspection public health systems.	market_town_charters,guilds
Renaissance	renaissance_governance_sealed_public_health_planning_0022	Sealed Public Health Planning	Workshops, merchants, navies, and scholars used sealed governance technology for planning public health systems.	patent_systems,military_engineer_corps
Industrial	industrial_governance_adaptive_public_health_adjudication_0022	Adaptive Public Health Adjudication	Factories, utilities, laboratories, and cities used adaptive governance technology for adjudication public health systems.	labor_unions_collective_bargaining,industrial_safety_codes
Modern	modern_governance_resilient_public_health_coordination_0022	Resilient Public Health Coordination	Networked institutions and automated systems used resilient governance technology for coordination public health systems.	digital_identity_federation,cybersecurity_operations_centers
Future	future_governance_resilient_public_health_coordination_0022	Resilient Public Health Coordination	Advanced automated societies could use resilient governance technology for coordination public health systems.	ai_governance_ethics_frameworks_robust,ai_treaty_verification_systems
Ancient	ancient_finance_distributed_warehouse_receipt_weighing_0022	Distributed Warehouse Receipt Weighing	Early communities used distributed accounting technology for weighing warehouse receipt systems.	barter,clay_tablet_receipts
