Medieval	medieval_agriculture_regulated_pulse_milling_0087	Regulated Pulse Milling	Guilds, courts, monasteries, and towns used regulated harvest technology for milling pulse systems.	crop_rotation_three_field,watermills
Renaissance	renaissance_agriculture_field_ready_pulse_testing_0087	Field Ready Pulse Testing	Workshops, merchants, navies, and scholars used field ready harvest technology for testing pulse systems.	experimental_botany_gardens,chemical_recipe_books
Industrial	industrial_agriculture_high_throughput_sugar_refinery_testing_0087	High Throughput Sugar Refinery Testing	Factories, utilities, laboratories, and cities used high throughput agriculture technology for testing sugar refinery systems.	chemical_fertilizers,industrial_canning_lines
Modern	modern_agriculture_remote_pulse_watering_0087	Remote Pulse Watering	Networked institutions and automated systems used remote harvest technology for watering pulse systems.	gps_guided_logistics,satellite_remote_sensing
Future	future_agriculture_remote_pulse_watering_0087	Remote Pulse Watering	Advanced automated societies could use remote harvest technology for watering pulse systems.	vertical_farming_megafarms,synthetic_food_bioreactors
Ancient	ancient_materials_seasonal_fiber_binding_0087	Seasonal Fiber Binding	Early communities used seasonal basketry technology for binding fiber systems.	bronze_working,woodworking_basic
Classical	classical_materials_cooperative_lead_sheet_cutting_0087	Cooperative Lead Sheet Cutting	Complex states and cities used cooperative bronze technology for cutting lead sheet systems.	glassmaking,concrete
Medieval	medieval_materials_remote_tile_kiln_grinding_0087	Remote Tile Kiln Grinding	Guilds, courts, monasteries, and towns used remote steel technology for grinding tile kiln systems.	advanced_metallurgy_medieval,fulling_mills
Renaissance	renaissance_materials_low_waste_instrument_scale_lacquering_0087	Low Waste Instrument Scale Lacquering	Workshops, merchants, navies, and scholars used low waste glass technology for lacquering instrument scale systems.	chemical_assay_laboratories,standardized_typefounding
Industrial	industrial_materials_regulated_fiber_molding_0087	Regulated Fiber Molding	Factories, utilities, laboratories, and cities used regulated composite technology for molding fiber systems.	precision_machine_tools,bessemer_steel_conversion
Modern	modern_materials_continuous_fiber_polishing_0087	Continuous Fiber Polishing	Networked institutions and automated systems used continuous composite technology for polishing fiber systems.	computer_aided_manufacturing_cam_systems,3d_printing_additive_manufacturing
Future	future_materials_continuous_fiber_polishing_0087	Continuous Fiber Polishing	Advanced automated societies could use continuous composite technology for polishing fiber systems.	nanotechnology,quantum_materials_foundries
Ancient	ancient_energy_open_furnace_firing_0087	Open Furnace Firing	Early communities used open charcoal technology for firing furnace systems.	charcoal_production,fire_control
Classical	classical_energy_continuous_kiln_pressing_0087	Continuous Kiln Pressing	Complex states and cities used continuous power technology for pressing kiln systems.	water_clock_timekeeping,public_bath_heating
Medieval	medieval_energy_rapid_charcoal_heap_gearing_0087	Rapid Charcoal Heap Gearing	Guilds, courts, monasteries, and towns used rapid charcoal technology for gearing charcoal heap systems.	watermills,windmills
Renaissance	renaissance_energy_remote_clock_spring_draining_0087	Remote Clock Spring Draining	Workshops, merchants, navies, and scholars used remote power technology for draining clock spring systems.	clockwork_mechanisms,experimental_mining_assays
Industrial	industrial_energy_seasonal_substation_regulating_0087	Seasonal Substation Regulating	Factories, utilities, laboratories, and cities used seasonal motor technology for regulating substation systems.	steam_turbine_power_generation,electrical_grid_early_distribution
Modern	modern_energy_sealed_wind_distribution_0087	Sealed Wind Distribution	Networked institutions and automated systems used sealed motor technology for distribution wind systems.	solar_photovoltaics,renewable_microgrids
Future	future_energy_sealed_wind_distribution_0087	Sealed Wind Distribution	Advanced automated societies could use sealed motor technology for distribution wind systems.	fusion_power,space_based_solar_power
Ancient	ancient_transport_seasonal_ferry_portaging_0087	Seasonal Ferry Portaging	Early communities used seasonal logistics technology for portaging ferry systems.	wheeled_vehicles,wooden_sledges
Classical	classical_transport_cooperative_pack_train_stabling_0087	Cooperative Pack Train Stabling	Complex states and cities used cooperative bridge technology for stabling pack train systems.	roads,harbor_customs_houses
Medieval	medieval_transport_remote_ferry_chain_tolling_0087	Remote Ferry Chain Tolling	Guilds, courts, monasteries, and towns used remote navigation technology for tolling ferry chain systems.	compass,port_crane_harbor_works
Renaissance	renaissance_transport_low_waste_ship_log_repairing_0087	Low Waste Ship Log Repairing	Workshops, merchants, navies, and scholars used low waste navigation technology for repairing ship log systems.	cartography,merchant_marine_registry
Industrial	industrial_transport_regulated_harbor_crane_ticketing_0087	Regulated Harbor Crane Ticketing	Factories, utilities, laboratories, and cities used regulated canal technology for ticketing harbor crane systems.	railroads,internal_combustion_engine
Modern	modern_transport_continuous_rail_tracking_0087	Continuous Rail Tracking	Networked institutions and automated systems used continuous navigation technology for tracking rail systems.	gps_guided_logistics,ride_hailing_platforms
Future	future_transport_continuous_rail_tracking_0087	Continuous Rail Tracking	Advanced automated societies could use continuous navigation technology for tracking rail systems.	fusion_rockets,space_elevators
Ancient	ancient_computing_seasonal_measure_table_dating_0087	Seasonal Measure Table Dating	Early communities used seasonal tablet technology for dating measure table systems.	writing,clay_tablet_receipts
Classical	classical_computing_cooperative_military_roster_summarizing_0087	Cooperative Military Roster Summarizing	Complex states and cities used cooperative abacus technology for summarizing military roster systems.	libraries,court_transcript_scribes
Medieval	medieval_computing_remote_astronomy_table_filing_0087	Remote Astronomy Table Filing	Guilds, courts, monasteries, and towns used remote table technology for filing astronomy table systems.	universities,mechanical_clocks
Renaissance	renaissance_computing_low_waste_navigation_table_checking_0087	Low Waste Navigation Table Checking	Workshops, merchants, navies, and scholars used low waste accounting technology for checking navigation table systems.	mechanical_calculators_early,calculus_formalization
Industrial	industrial_computing_regulated_switchboard_log_metering_0087	Regulated Switchboard Log Metering	Factories, utilities, laboratories, and cities used regulated record technology for metering switchboard log systems.	typewriter_office_workflows,scientific_management_time_studies
