Industrial	industrial_transport_redundant_steamship_loading_0345	Redundant Steamship Loading	Factories, utilities, laboratories, and cities developed redundant steamship loading as a transport practice for movement of people, goods, and route information.	railroads,internal_combustion_engine
Modern	modern_transport_high_throughput_wagon_dispatch_0345	High Throughput Wagon Navigation	Networked institutions and automated systems developed high throughput wagon navigation as a transport practice for movement of people, goods, and route information.	gps_guided_logistics,ride_hailing_platforms
Future	future_transport_high_throughput_wagon_dispatch_0345	High Throughput Wagon Navigation	Advanced automated societies could develop high throughput wagon navigation as a transport practice for movement of people, goods, and route information.	fusion_rockets,space_elevators
Ancient	ancient_computing_regional_clay_token_archiving_0345	Regional Clay Token Audit	Early communities developed regional clay token audit as an information-processing practice for records, calculation, automation, and decision support.	writing,clay_tablet_receipts
Classical	classical_computing_high_reliability_tax_table_copying_0345	High Reliability Tax Table Scheduling	Complex states and cities developed high reliability tax table scheduling as an information-processing practice for records, calculation, automation, and decision support.	libraries,court_transcript_scribes
Medieval	medieval_computing_regional_abbey_archive_tabulating_0345	Regional Abbey Archive Tabulation	Guilds, courts, monasteries, and towns developed regional abbey archive tabulation as an information-processing practice for records, calculation, automation, and decision support.	universities,mechanical_clocks
Renaissance	renaissance_computing_sealed_log_table_filing_0345	Sealed Log Table Scheduling	Workshops, merchants, navies, and scholars developed sealed log table scheduling as an information-processing practice for records, calculation, automation, and decision support.	mechanical_calculators_early,calculus_formalization
Industrial	industrial_computing_redundant_card_file_tabulating_0345	Redundant Card File Scheduling	Factories, utilities, laboratories, and cities developed redundant card file scheduling as an information-processing practice for records, calculation, automation, and decision support.	typewriter_office_workflows,scientific_management_time_studies
Modern	modern_computing_high_throughput_table_monitoring_0345	High Throughput Table Audit	Networked institutions and automated systems developed high throughput table audit as an information-processing practice for records, calculation, automation, and decision support.	internet,cloud_computing_distributed_systems
Future	future_computing_high_throughput_table_monitoring_0345	High Throughput Table Audit	Advanced automated societies could develop high throughput table audit as an information-processing practice for records, calculation, automation, and decision support.	quantum_computing,large_language_models
Ancient	ancient_media_precision_temple_record_preserving_0345	Precision Temple Record Archiving	Early communities developed precision temple record archiving as a communication practice for communication, publishing, signaling, and cultural memory.	oral_tradition_storytelling,writing
Classical	classical_media_distributed_school_text_dispatching_0345	Distributed School Text Cataloging	Complex states and cities developed distributed school text cataloging as a communication practice for communication, publishing, signaling, and cultural memory.	libraries,postal_relay_systems
Medieval	medieval_media_precision_watermark_copying_0345	Precision Watermark Copying	Guilds, courts, monasteries, and towns developed precision watermark copying as a communication practice for communication, publishing, signaling, and cultural memory.	paper_making,monastic_scriptoria
Renaissance	renaissance_media_community_broadsheet_publishing_0345	Community Broadsheet Distribution	Workshops, merchants, navies, and scholars developed community broadsheet distribution as a communication practice for communication, publishing, signaling, and cultural memory.	printing_press,newspaper_periodicals
Industrial	industrial_media_high_throughput_catalog_page_typesetting_0345	High Throughput Catalog Page Publication	Factories, utilities, laboratories, and cities developed high throughput catalog page publication as a communication practice for communication, publishing, signaling, and cultural memory.	telegraph,photographic_halftone_printing
Modern	modern_media_remote_message_indexing_0345	Remote Message Publication	Networked institutions and automated systems developed remote message publication as a communication practice for communication, publishing, signaling, and cultural memory.	world_wide_web,social_media
Future	future_media_remote_message_indexing_0345	Remote Message Publication	Advanced automated societies could develop remote message publication as a communication practice for communication, publishing, signaling, and cultural memory.	ai_personal_memory_systems,quantum_internet
Ancient	ancient_medicine_community_poultice_storing_0345	Community Poultice Treatment	Early communities developed community poultice treatment as a medical practice for care delivery, diagnosis, prevention, and biological control.	herbalism,primitive_surgery_trepanation
Classical	classical_medicine_regional_clinic_bench_dosing_0345	Regional Clinic Bench Handling	Complex states and cities developed regional clinic bench handling as a medical practice for care delivery, diagnosis, prevention, and biological control.	pharmacopoeia,medical_case_notes
Medieval	medieval_medicine_community_hospital_ward_compounding_0345	Community Hospital Ward Treatment	Guilds, courts, monasteries, and towns developed community hospital ward treatment as a medical practice for care delivery, diagnosis, prevention, and biological control.	hospitals_early,university_medical_studies
Renaissance	renaissance_medicine_adaptive_anatomy_plate_teaching_0345	Adaptive Anatomy Plate Treatment	Workshops, merchants, navies, and scholars developed adaptive anatomy plate treatment as a medical practice for care delivery, diagnosis, prevention, and biological control.	anatomical_theater_design,chemical_recipe_books
Industrial	industrial_medicine_large_scale_vaccination_card_vaccinating_0345	Large Scale Vaccination Card Sterilization	Factories, utilities, laboratories, and cities developed large scale vaccination card sterilization as a medical practice for care delivery, diagnosis, prevention, and biological control.	vaccination,public_health_laboratories
Modern	modern_medicine_low_waste_herb_culturing_0345	Low Waste Herb Screening	Networked institutions and automated systems developed low waste herb screening as a medical practice for care delivery, diagnosis, prevention, and biological control.	electronic_health_records,dna_sequencing
Future	future_medicine_low_waste_herb_culturing_0345	Low Waste Herb Screening	Advanced automated societies could develop low waste herb screening as a medical practice for care delivery, diagnosis, prevention, and biological control.	synthetic_biology,ai_clinical_care_networks
Ancient	ancient_science_resilient_leveling_trench_recording_0345	Resilient Leveling Trench Standardization	Early communities developed resilient leveling trench standardization as a scientific practice for measurement, observation, modeling, and standards.	calendars,field_boundary_survey_stones
Classical	classical_science_community_field_calibrating_0345	Community Field Standardization	Complex states and cities developed community field standardization as a scientific practice for measurement, observation, modeling, and standards.	geometry,astrolabe_early
Medieval	medieval_science_resilient_field_measuring_0345	Resilient Field Standardization	Guilds, courts, monasteries, and towns developed resilient field standardization as a scientific practice for measurement, observation, modeling, and standards.	universities_research_curricula,astrolabe_quadrant
Renaissance	renaissance_science_high_reliability_field_modeling_0345	High Reliability Field Standardization	Workshops, merchants, navies, and scholars developed high reliability field standardization as a scientific practice for measurement, observation, modeling, and standards.	scientific_method,telescope
Industrial	industrial_science_compact_field_mapping_0345	Compact Field Standardization	Factories, utilities, laboratories, and cities developed compact field standardization as a scientific practice for measurement, observation, modeling, and standards.	radioactivity_discovery,laboratory_diagnostic_medicine
Modern	modern_science_regulated_field_computing_0345	Regulated Field Standardization	Networked institutions and automated systems developed regulated field standardization as a scientific practice for measurement, observation, modeling, and standards.	cloud_data_warehouses,satellite_remote_sensing
Future	future_science_regulated_field_computing_0345	Regulated Field Standardization	Advanced automated societies could develop regulated field standardization as a scientific practice for measurement, observation, modeling, and standards.	ai_scientist_automated_discovery,quantum_sensors_high_precision_measurement
Ancient	ancient_governance_adaptive_ration_queue_recording_0345	Adaptive Ration Queue Inspection	Early communities developed adaptive ration queue inspection as an administrative practice for administration, law, public order, and coordination.	taxation_and_tribute,census
Classical	classical_governance_adaptive_tax_inspection_0345	Adaptive Tax Coordination	Complex states and cities developed adaptive tax coordination as an administrative practice for administration, law, public order, and coordination.	bureaucracy,tax_accounting
Medieval	medieval_governance_high_reliability_tax_registration_0345	High Reliability Tax Coordination	Guilds, courts, monasteries, and towns developed high reliability tax coordination as an administrative practice for administration, law, public order, and coordination.	market_town_charters,guilds
Renaissance	renaissance_governance_open_tax_adjudication_0345	Open Tax Coordination	Workshops, merchants, navies, and scholars developed open tax coordination as an administrative practice for administration, law, public order, and coordination.	patent_systems,military_engineer_corps
Industrial	industrial_governance_portable_tax_licensing_0345	Portable Tax Coordination	Factories, utilities, laboratories, and cities developed portable tax coordination as an administrative practice for administration, law, public order, and coordination.	labor_unions_collective_bargaining,industrial_safety_codes
Modern	modern_governance_field_ready_tax_credentialing_0345	Field Ready Tax Coordination	Networked institutions and automated systems developed field ready tax coordination as an administrative practice for administration, law, public order, and coordination.	digital_identity_federation,cybersecurity_operations_centers
Future	future_governance_field_ready_tax_credentialing_0345	Field Ready Tax Coordination	Advanced automated societies could develop field ready tax coordination as an administrative practice for administration, law, public order, and coordination.	ai_governance_ethics_frameworks_robust,ai_treaty_verification_systems
Ancient	ancient_finance_resilient_temple_loan_pledging_0345	Resilient Temple Loan Accounting	Early communities developed resilient temple loan accounting as a commercial practice for trade, accounting, risk, and settlement.	barter,clay_tablet_receipts
Classical	classical_finance_community_account_scroll_weighing_0345	Community Account Scroll Reconciliation	Complex states and cities developed community account scroll reconciliation as a commercial practice for trade, accounting, risk, and settlement.	currency,harbor_customs_houses
Medieval	medieval_finance_resilient_insurance_pool_pricing_0345	Resilient Insurance Pool Reconciliation	Guilds, courts, monasteries, and towns developed resilient insurance pool reconciliation as a commercial practice for trade, accounting, risk, and settlement.	banking_early_forms,bills_of_exchange_early_finance
Renaissance	renaissance_finance_high_reliability_warehouse_bond_brokering_0345	High Reliability Warehouse Bond Reconciliation	Workshops, merchants, navies, and scholars developed high reliability warehouse bond reconciliation as a commercial practice for trade, accounting, risk, and settlement.	double_entry_bookkeeping,joint_stock_companies
Industrial	industrial_finance_compact_auction_settlement_0345	Compact Auction Pricing	Factories, utilities, laboratories, and cities developed compact auction pricing as a commercial practice for trade, accounting, risk, and settlement.	telephone_directory_services,telegraph_news_tickers
Modern	modern_finance_regulated_auction_exchange_0345	Regulated Auction Pricing	Networked institutions and automated systems developed regulated auction pricing as a commercial practice for trade, accounting, risk, and settlement.	digital_payment_wallets,blockchain_cryptocurrency
Future	future_finance_regulated_auction_exchange_0345	Regulated Auction Pricing	Advanced automated societies could develop regulated auction pricing as a commercial practice for trade, accounting, risk, and settlement.	quantum_secured_financial_networks,ai_mediated_supply_negotiation
Ancient	ancient_infrastructure_continuous_city_gate_channeling_0345	Continuous City Gate Paving	Early communities developed continuous city gate paving as a civic-infrastructure practice for built environments, water systems, and civic services.	basic_shelter,irrigation_canals_local
Classical	classical_infrastructure_continuous_forum_portico_draining_0345	Continuous Forum Portico Drainage	Complex states and cities developed continuous forum portico drainage as a civic-infrastructure practice for built environments, water systems, and civic services.	aqueducts,concrete
Medieval	medieval_infrastructure_rapid_street_gutter_paving_0345	Rapid Street Gutter Drainage	Guilds, courts, monasteries, and towns developed rapid street gutter drainage as a civic-infrastructure practice for built environments, water systems, and civic services.	gothic_architecture,municipal_fire_watch
Renaissance	renaissance_infrastructure_remote_shipyard_shed_vaulting_0345	Remote Shipyard Shed Drainage	Workshops, merchants, navies, and scholars developed remote shipyard shed drainage as a civic-infrastructure practice for built environments, water systems, and civic services.	military_engineer_corps,precision_map_engraving
Industrial	industrial_infrastructure_high_capacity_sewer_zoning_0345	High Capacity Sewer Reinforcement	Factories, utilities, laboratories, and cities developed high capacity sewer reinforcement as a civic-infrastructure practice for built environments, water systems, and civic services.	urban_water_chlorination,urban_electric_subways
Modern	modern_infrastructure_portable_sewer_metering_0345	Portable Sewer Reinforcement	Networked institutions and automated systems developed portable sewer reinforcement as a civic-infrastructure practice for built environments, water systems, and civic services.	digital_twin_infrastructure,internet_of_things_iot_ubiquitous_connectivity
Future	future_infrastructure_portable_sewer_metering_0345	Portable Sewer Reinforcement	Advanced automated societies could develop portable sewer reinforcement as a civic-infrastructure practice for built environments, water systems, and civic services.	robotic_construction_swarms,self_healing_civil_infrastructure
Ancient	ancient_security_community_palisade_training_0345	Community Palisade Fortification	Early communities developed community palisade fortification as a security practice for protection, detection, defense, and emergency response.	organized_warfare,atlatl_spear_throwers
Classical	classical_security_regional_city_gate_fortifying_0345	Regional City Gate Signaling	Complex states and cities developed regional city gate signaling as a security practice for protection, detection, defense, and emergency response.	organized_military_formations,military_field_medicine
Medieval	medieval_security_community_castle_gate_fortifying_0345	Community Castle Gate Inspection	Guilds, courts, monasteries, and towns developed community castle gate inspection as a security practice for protection, detection, defense, and emergency response.	cannons,castle_signal_beacons
Renaissance	renaissance_security_adaptive_star_fort_ciphering_0345	Adaptive Star Fort Signaling	Workshops, merchants, navies, and scholars developed adaptive star fort signaling as a security practice for protection, detection, defense, and emergency response.	naval_gunnery_tables,cannons
Industrial	industrial_security_large_scale_rifle_armoring_0345	Large Scale Rifle Hardening	Factories, utilities, laboratories, and cities developed large scale rifle hardening as a security practice for protection, detection, defense, and emergency response.	electric_arc_lighting,railway_signal_interlocking
Modern	modern_security_low_waste_gate_camouflage_0345	Low Waste Gate Signaling	Networked institutions and automated systems developed low waste gate signaling as a security practice for protection, detection, defense, and emergency response.	cyber_threat_intelligence,cybersecurity_operations_centers
Future	future_security_low_waste_gate_camouflage_0345	Low Waste Gate Signaling	Advanced automated societies could develop low waste gate signaling as a security practice for protection, detection, defense, and emergency response.	quantum_encryption,ai_model_auditing
Modern	modern_space_remote_launch_pad_commanding_0345	Remote Launch Pad Recycling	Networked institutions and automated systems developed remote launch pad recycling as a space practice for orbital operations, planetary infrastructure, and exploration.	satellite_technology,space_stations
Future	future_space_remote_propellant_construction_0345	Remote Propellant Recycling	Advanced automated societies could develop remote propellant recycling as a space practice for orbital operations, planetary infrastructure, and exploration.	space_colonization,space_resource_refineries
Ancient	ancient_culture_resilient_dance_ground_performing_0345	Resilient Dance Ground Performance	Early communities developed resilient dance ground performance as a cultural practice for artistic production, ritual, education, and preservation.	shamanism_animism,ochre_pigment_processing
Classical	classical_culture_community_ritual_notation_0345	Community Ritual Preservation	Complex states and cities developed community ritual preservation as a cultural practice for artistic production, ritual, education, and preservation.	theater_stage_machinery,glass_mosaic_tesserae
Medieval	medieval_culture_resilient_ritual_composition_0345	Resilient Ritual Preservation	Guilds, courts, monasteries, and towns developed resilient ritual preservation as a cultural practice for artistic production, ritual, education, and preservation.	monastic_scriptoria,mechanical_bell_striking
Renaissance	renaissance_culture_high_reliability_ritual_preservation_0345	High Reliability Ritual Preservation	Workshops, merchants, navies, and scholars developed high reliability ritual preservation as a cultural practice for artistic production, ritual, education, and preservation.	printed_music_notation,public_art_academies
Industrial	industrial_culture_compact_ritual_staging_0345	Compact Ritual Preservation	Factories, utilities, laboratories, and cities developed compact ritual preservation as a cultural practice for artistic production, ritual, education, and preservation.	photographic_halftone_printing,newspaper_periodicals
Modern	modern_culture_regulated_ritual_reproduction_0345	Regulated Ritual Preservation	Networked institutions and automated systems developed regulated ritual preservation as a cultural practice for artistic production, ritual, education, and preservation.	streaming_music_platforms,social_media_content_moderation
Future	future_culture_regulated_ritual_reproduction_0345	Regulated Ritual Preservation	Advanced automated societies could develop regulated ritual preservation as a cultural practice for artistic production, ritual, education, and preservation.	ai_cultural_memory_archives,ai_personal_tutoring_companions
Ancient	ancient_agriculture_open_spice_storage_0346	Open Spice Processing	Early communities developed open spice processing as an agricultural practice for food production, storage, and distribution.	agriculture,pottery_storage_amphorae
Classical	classical_agriculture_open_spice_watering_0346	Open Spice Processing	Complex states and cities developed open spice processing as an agricultural practice for food production, storage, and distribution.	state_grain_price_controls,tax_accounting
Medieval	medieval_agriculture_sealed_spice_grading_0346	Sealed Spice Processing	Guilds, courts, monasteries, and towns developed sealed spice processing as an agricultural practice for food production, storage, and distribution.	crop_rotation_three_field,watermills
Renaissance	renaissance_agriculture_continuous_spice_milling_0346	Continuous Spice Processing	Workshops, merchants, navies, and scholars developed continuous spice processing as an agricultural practice for food production, storage, and distribution.	experimental_botany_gardens,chemical_recipe_books
Industrial	industrial_agriculture_standardized_seed_catalog_fertilizing_0346	Standardized Seed Catalog Grading	Factories, utilities, laboratories, and cities developed standardized seed catalog grading as an agricultural practice for food production, storage, and distribution.	chemical_fertilizers,industrial_canning_lines
Modern	modern_agriculture_large_scale_spice_drying_0346	Large Scale Spice Processing	Networked institutions and automated systems developed large scale spice processing as an agricultural practice for food production, storage, and distribution.	gps_guided_logistics,satellite_remote_sensing
Future	future_agriculture_large_scale_spice_drying_0346	Large Scale Spice Processing	Advanced automated societies could develop large scale spice processing as an agricultural practice for food production, storage, and distribution.	vertical_farming_megafarms,synthetic_food_bioreactors
Ancient	ancient_materials_adaptive_reed_firing_0346	Adaptive Reed Casting	Early communities developed adaptive reed casting as a manufacturing practice for fabrication, repair, and material quality.	bronze_working,woodworking_basic
Classical	classical_materials_adaptive_marble_slab_polishing_0346	Adaptive Marble Slab Finishing	Complex states and cities developed adaptive marble slab finishing as a manufacturing practice for fabrication, repair, and material quality.	glassmaking,concrete
Medieval	medieval_materials_high_reliability_bell_mold_weaving_0346	High Reliability Bell Mold Casting	Guilds, courts, monasteries, and towns developed high reliability bell mold casting as a manufacturing practice for fabrication, repair, and material quality.	advanced_metallurgy_medieval,fulling_mills
Renaissance	renaissance_materials_open_cannon_mold_printing_0346	Open Cannon Mold Finishing	Workshops, merchants, navies, and scholars developed open cannon mold finishing as a manufacturing practice for fabrication, repair, and material quality.	chemical_assay_laboratories,standardized_typefounding
Industrial	industrial_materials_portable_leather_coating_0346	Portable Leather Inspection	Factories, utilities, laboratories, and cities developed portable leather inspection as a manufacturing practice for fabrication, repair, and material quality.	precision_machine_tools,bessemer_steel_conversion
Modern	modern_materials_field_ready_leather_forging_0346	Field Ready Leather Inspection	Networked institutions and automated systems developed field ready leather inspection as a manufacturing practice for fabrication, repair, and material quality.	computer_aided_manufacturing_cam_systems,3d_printing_additive_manufacturing
Future	future_materials_field_ready_leather_forging_0346	Field Ready Leather Inspection	Advanced automated societies could develop field ready leather inspection as a manufacturing practice for fabrication, repair, and material quality.	nanotechnology,quantum_materials_foundries
Ancient	ancient_energy_resilient_kiln_stoking_0346	Resilient Kiln Heat Recovery	Early communities developed resilient kiln heat recovery as an energy-management practice for heat, power, fuel use, and distribution.	charcoal_production,fire_control
