Medieval	medieval_infrastructure_precision_stone_bridge_dredging_0097	Precision Stone Bridge Dredging	Guilds, courts, monasteries, and towns used precision bridge technology for dredging stone bridge systems.	gothic_architecture,municipal_fire_watch
Renaissance	renaissance_infrastructure_resilient_city_square_repairing_0097	Resilient City Square Repairing	Workshops, merchants, navies, and scholars used resilient building technology for repairing city square systems.	military_engineer_corps,precision_map_engraving
Industrial	industrial_infrastructure_automated_wall_metering_0097	Automated Wall Metering	Factories, utilities, laboratories, and cities used automated sewer technology for metering wall systems.	urban_water_chlorination,urban_electric_subways
Modern	modern_infrastructure_high_capacity_wall_repair_0097	High Capacity Wall Repair	Networked institutions and automated systems used high capacity sewer technology for repair wall systems.	digital_twin_infrastructure,internet_of_things_iot_ubiquitous_connectivity
Future	future_infrastructure_high_capacity_wall_repair_0097	High Capacity Wall Repair	Advanced automated societies could use high capacity sewer technology for repair wall systems.	robotic_construction_swarms,self_healing_civil_infrastructure
Ancient	ancient_security_redundant_lookout_mustering_0097	Redundant Lookout Mustering	Early communities used redundant signal technology for mustering lookout systems.	organized_warfare,atlatl_spear_throwers
Classical	classical_security_modular_supply_cart_guarding_0097	Modular Supply Cart Guarding	Complex states and cities used modular weapon technology for guarding supply cart systems.	organized_military_formations,military_field_medicine
Medieval	medieval_security_portable_watch_roster_besieging_0097	Portable Watch Roster Besieging	Guilds, courts, monasteries, and towns used portable armor technology for besieging watch roster systems.	cannons,castle_signal_beacons
Renaissance	renaissance_security_specialized_signal_flag_supplying_0097	Specialized Signal Flag Supplying	Workshops, merchants, navies, and scholars used specialized weapon technology for supplying signal flag systems.	naval_gunnery_tables,cannons
Industrial	industrial_security_standardized_watch_clock_hardening_0097	Standardized Watch Clock Hardening	Factories, utilities, laboratories, and cities used standardized weapon technology for hardening watch clock systems.	electric_arc_lighting,railway_signal_interlocking
Modern	modern_security_large_scale_firewall_patrol_0097	Large Scale Firewall Patrol	Networked institutions and automated systems used large scale security technology for patrol firewall systems.	cyber_threat_intelligence,cybersecurity_operations_centers
Future	future_security_large_scale_firewall_patrol_0097	Large Scale Firewall Patrol	Advanced automated societies could use large scale security technology for patrol firewall systems.	quantum_encryption,ai_model_auditing
Modern	modern_space_high_throughput_rocket_stage_navigating_0097	High Throughput Rocket Stage Navigating	Networked institutions and automated systems used high throughput lunar technology for navigating rocket stage systems.	satellite_technology,space_stations
Future	future_space_high_throughput_probe_shielding_0097	High Throughput Probe Shielding	Advanced automated societies could use high throughput asteroid technology for shielding probe systems.	space_colonization,space_resource_refineries
Ancient	ancient_culture_large_scale_festival_fire_offering_0097	Large Scale Festival Fire Offering	Early communities used large scale sculpture technology for offering festival fire systems.	shamanism_animism,ochre_pigment_processing
Classical	classical_culture_portable_festival_restoration_0097	Portable Festival Restoration	Complex states and cities used portable art technology for restoration festival systems.	theater_stage_machinery,glass_mosaic_tesserae
Medieval	medieval_culture_redundant_festival_curation_0097	Redundant Festival Curation	Guilds, courts, monasteries, and towns used redundant art technology for curation festival systems.	monastic_scriptoria,mechanical_bell_striking
Renaissance	renaissance_culture_standardized_festival_cataloging_0097	Standardized Festival Cataloging	Workshops, merchants, navies, and scholars used standardized art technology for cataloging festival systems.	printed_music_notation,public_art_academies
Industrial	industrial_culture_modular_festival_reproduction_0097	Modular Festival Reproduction	Factories, utilities, laboratories, and cities used modular art technology for reproduction festival systems.	photographic_halftone_printing,newspaper_periodicals
Modern	modern_culture_compact_festival_teaching_0097	Compact Festival Teaching	Networked institutions and automated systems used compact art technology for teaching festival systems.	streaming_music_platforms,social_media_content_moderation
Future	future_culture_compact_festival_teaching_0097	Compact Festival Teaching	Advanced automated societies could use compact art technology for teaching festival systems.	ai_cultural_memory_archives,ai_personal_tutoring_companions
Ancient	ancient_agriculture_specialized_vineyard_distribution_0098	Specialized Vineyard Distribution	Early communities used specialized harvest technology for distribution vineyard systems.	agriculture,pottery_storage_amphorae
Classical	classical_agriculture_low_cost_vineyard_sorting_0098	Low Cost Vineyard Sorting	Complex states and cities used low cost harvest technology for sorting vineyard systems.	state_grain_price_controls,tax_accounting
Medieval	medieval_agriculture_high_capacity_vineyard_testing_0098	High Capacity Vineyard Testing	Guilds, courts, monasteries, and towns used high capacity harvest technology for testing vineyard systems.	crop_rotation_three_field,watermills
Renaissance	renaissance_agriculture_distributed_vineyard_storage_0098	Distributed Vineyard Storage	Workshops, merchants, navies, and scholars used distributed harvest technology for storage vineyard systems.	experimental_botany_gardens,chemical_recipe_books
Industrial	industrial_agriculture_precision_reaper_canning_0098	Precision Reaper Canning	Factories, utilities, laboratories, and cities used precision harvest technology for canning reaper systems.	chemical_fertilizers,industrial_canning_lines
Modern	modern_agriculture_standardized_vineyard_preservation_0098	Standardized Vineyard Preservation	Networked institutions and automated systems used standardized harvest technology for preservation vineyard systems.	gps_guided_logistics,satellite_remote_sensing
Future	future_agriculture_standardized_vineyard_preservation_0098	Standardized Vineyard Preservation	Advanced automated societies could use standardized harvest technology for preservation vineyard systems.	vertical_farming_megafarms,synthetic_food_bioreactors
Ancient	ancient_materials_modular_hide_drying_0098	Modular Hide Drying	Early communities used modular bronze technology for drying hide systems.	bronze_working,woodworking_basic
Classical	classical_materials_specialized_iron_clamp_casting_0098	Specialized Iron Clamp Casting	Complex states and cities used specialized metal technology for casting iron clamp systems.	glassmaking,concrete
Medieval	medieval_materials_standardized_wool_cloth_glazing_0098	Standardized Wool Cloth Glazing	Guilds, courts, monasteries, and towns used standardized metal technology for glazing wool cloth systems.	advanced_metallurgy_medieval,fulling_mills
Renaissance	renaissance_materials_low_cost_steel_spring_polishing_0098	Low Cost Steel Spring Polishing	Workshops, merchants, navies, and scholars used low cost steel technology for polishing steel spring systems.	chemical_assay_laboratories,standardized_typefounding
Industrial	industrial_materials_high_capacity_steel_forging_0098	High Capacity Steel Forging	Factories, utilities, laboratories, and cities used high capacity textile technology for forging steel systems.	precision_machine_tools,bessemer_steel_conversion
Modern	modern_materials_portable_steel_annealing_0098	Portable Steel Annealing	Networked institutions and automated systems used portable textile technology for annealing steel systems.	computer_aided_manufacturing_cam_systems,3d_printing_additive_manufacturing
Future	future_materials_portable_steel_annealing_0098	Portable Steel Annealing	Advanced automated societies could use portable textile technology for annealing steel systems.	nanotechnology,quantum_materials_foundries
Ancient	ancient_energy_large_scale_smokehouse_heating_0098	Large Scale Smokehouse Heating	Early communities used large scale charcoal technology for heating smokehouse systems.	charcoal_production,fire_control
Classical	classical_energy_portable_forge_fire_heating_0098	Portable Forge Fire Heating	Complex states and cities used portable fuel technology for heating forge fire systems.	water_clock_timekeeping,public_bath_heating
Medieval	medieval_energy_redundant_millrace_drying_0098	Redundant Millrace Drying	Guilds, courts, monasteries, and towns used redundant charcoal technology for drying millrace systems.	watermills,windmills
Renaissance	renaissance_energy_standardized_canal_pump_smelting_0098	Standardized Canal Pump Smelting	Workshops, merchants, navies, and scholars used standardized wind technology for smelting canal pump systems.	clockwork_mechanisms,experimental_mining_assays
Industrial	industrial_energy_modular_switchgear_metering_0098	Modular Switchgear Metering	Factories, utilities, laboratories, and cities used modular coal technology for metering switchgear systems.	steam_turbine_power_generation,electrical_grid_early_distribution
Modern	modern_energy_compact_fusion_recovery_0098	Compact Fusion Recovery	Networked institutions and automated systems used compact grid technology for recovery fusion systems.	solar_photovoltaics,renewable_microgrids
Future	future_energy_compact_fusion_recovery_0098	Compact Fusion Recovery	Advanced automated societies could use compact grid technology for recovery fusion systems.	fusion_power,space_based_solar_power
Ancient	ancient_transport_modular_cart_marking_0098	Modular Cart Marking	Early communities used modular cart technology for marking cart systems.	wheeled_vehicles,wooden_sledges
Classical	classical_transport_specialized_cart_routing_0098	Specialized Cart Routing	Complex states and cities used specialized harbor technology for routing cart systems.	roads,harbor_customs_houses
Medieval	medieval_transport_standardized_toll_bridge_repairing_0098	Standardized Toll Bridge Repairing	Guilds, courts, monasteries, and towns used standardized road technology for repairing toll bridge systems.	compass,port_crane_harbor_works
Renaissance	renaissance_transport_low_cost_portolan_chart_loading_0098	Low Cost Portolan Chart Loading	Workshops, merchants, navies, and scholars used low cost logistics technology for loading portolan chart systems.	cartography,merchant_marine_registry
Industrial	industrial_transport_high_capacity_tramway_signaling_0098	High Capacity Tramway Signaling	Factories, utilities, laboratories, and cities used high capacity canal technology for signaling tramway systems.	railroads,internal_combustion_engine
Modern	modern_transport_portable_boat_packing_0098	Portable Boat Packing	Networked institutions and automated systems used portable ship technology for packing boat systems.	gps_guided_logistics,ride_hailing_platforms
Future	future_transport_portable_boat_packing_0098	Portable Boat Packing	Advanced automated societies could use portable ship technology for packing boat systems.	fusion_rockets,space_elevators
Ancient	ancient_computing_modular_tablet_matching_0098	Modular Tablet Matching	Early communities used modular ledger technology for matching tablet systems.	writing,clay_tablet_receipts
Classical	classical_computing_specialized_census_roll_tabulating_0098	Specialized Census Roll Tabulating	Complex states and cities used specialized table technology for tabulating census roll systems.	libraries,court_transcript_scribes
Medieval	medieval_computing_standardized_clock_dial_dating_0098	Standardized Clock Dial Dating	Guilds, courts, monasteries, and towns used standardized table technology for dating clock dial systems.	universities,mechanical_clocks
Renaissance	renaissance_computing_low_cost_ledger_page_indexing_0098	Low Cost Ledger Page Indexing	Workshops, merchants, navies, and scholars used low cost accounting technology for indexing ledger page systems.	mechanical_calculators_early,calculus_formalization
Industrial	industrial_computing_high_capacity_punch_card_filing_0098	High Capacity Punch Card Filing	Factories, utilities, laboratories, and cities used high capacity record technology for filing punch card systems.	typewriter_office_workflows,scientific_management_time_studies
Modern	modern_computing_portable_database_orchestration_0098	Portable Database Orchestration	Networked institutions and automated systems used portable neural technology for orchestration database systems.	internet,cloud_computing_distributed_systems
Future	future_computing_portable_database_orchestration_0098	Portable Database Orchestration	Advanced automated societies could use portable neural technology for orchestration database systems.	quantum_computing,large_language_models
Ancient	ancient_media_compact_law_marker_teaching_0098	Compact Law Marker Teaching	Early communities used compact storytelling technology for teaching law marker systems.	oral_tradition_storytelling,writing
Classical	classical_media_redundant_map_copy_copying_0098	Redundant Map Copy Copying	Complex states and cities used redundant archive technology for copying map copy systems.	libraries,postal_relay_systems
Medieval	medieval_media_large_scale_music_notation_preserving_0098	Large Scale Music Notation Preserving	Guilds, courts, monasteries, and towns used large scale printing technology for preserving music notation systems.	paper_making,monastic_scriptoria
Renaissance	renaissance_media_modular_type_case_binding_0098	Modular Type Case Binding	Workshops, merchants, navies, and scholars used modular printing technology for binding type case systems.	printing_press,newspaper_periodicals
Industrial	industrial_media_portable_phonograph_disc_transmitting_0098	Portable Phonograph Disc Transmitting	Factories, utilities, laboratories, and cities used portable communication technology for transmitting phonograph disc systems.	telegraph,photographic_halftone_printing
Modern	modern_media_field_ready_archive_translation_0098	Field Ready Archive Translation	Networked institutions and automated systems used field ready web technology for translation archive systems.	world_wide_web,social_media
Future	future_media_field_ready_archive_translation_0098	Field Ready Archive Translation	Advanced automated societies could use field ready web technology for translation archive systems.	ai_personal_memory_systems,quantum_internet
Ancient	ancient_medicine_portable_splint_fumigating_0098	Portable Splint Fumigating	Early communities used portable bone technology for fumigating splint systems.	herbalism,primitive_surgery_trepanation
Classical	classical_medicine_standardized_field_bandage_diagnosing_0098	Standardized Field Bandage Diagnosing	Complex states and cities used standardized anatomy technology for diagnosing field bandage systems.	pharmacopoeia,medical_case_notes
Medieval	medieval_medicine_modular_apothecary_jar_inspecting_0098	Modular Apothecary Jar Inspecting	Guilds, courts, monasteries, and towns used modular quarantine technology for inspecting apothecary jar systems.	hospitals_early,university_medical_studies
Renaissance	renaissance_medicine_high_capacity_herbarium_sheet_illustrating_0098	High Capacity Herbarium Sheet Illustrating	Workshops, merchants, navies, and scholars used high capacity botany technology for illustrating herbarium sheet systems.	anatomical_theater_design,chemical_recipe_books
