Modern	modern_transport_regulated_port_routing_0119	Regulated Port Routing	Networked institutions and automated systems developed regulated port routing as a transport practice for movement of people, goods, and route information.	gps_guided_logistics,ride_hailing_platforms
Future	future_transport_regulated_port_routing_0119	Regulated Port Routing	Advanced automated societies could develop regulated port routing as a transport practice for movement of people, goods, and route information.	fusion_rockets,space_elevators
Ancient	ancient_computing_low_waste_delivery_tag_notching_0119	Low Waste Delivery Tag Notching	Early communities developed low waste delivery tag notching as a information-processing practice for records, calculation, automation, and decision support.	writing,clay_tablet_receipts
Classical	classical_computing_field_ready_edict_copy_calculating_0119	Field Ready Edict Copy Calculating	Complex states and cities developed field ready edict copy calculating as a information-processing practice for records, calculation, automation, and decision support.	libraries,court_transcript_scribes
Medieval	medieval_computing_high_throughput_rent_book_reckoning_0119	High Throughput Rent Book Reckoning	Guilds, courts, monasteries, and towns developed high throughput rent book reckoning as a information-processing practice for records, calculation, automation, and decision support.	universities,mechanical_clocks
Renaissance	renaissance_computing_large_scale_recipe_index_modeling_0119	Large Scale Recipe Index Modeling	Workshops, merchants, navies, and scholars developed large scale recipe index modeling as a information-processing practice for records, calculation, automation, and decision support.	mechanical_calculators_early,calculus_formalization
Industrial	industrial_computing_compact_work_order_duplicating_0119	Compact Work Order Duplicating	Factories, utilities, laboratories, and cities developed compact work order duplicating as a information-processing practice for records, calculation, automation, and decision support.	typewriter_office_workflows,scientific_management_time_studies
Modern	modern_computing_regulated_agent_indexing_0119	Regulated Agent Indexing	Networked institutions and automated systems developed regulated agent indexing as a information-processing practice for records, calculation, automation, and decision support.	internet,cloud_computing_distributed_systems
Future	future_computing_regulated_agent_indexing_0119	Regulated Agent Indexing	Advanced automated societies could develop regulated agent indexing as a information-processing practice for records, calculation, automation, and decision support.	quantum_computing,large_language_models
Ancient	ancient_media_seasonal_genealogy_carving_0119	Seasonal Genealogy Carving	Early communities developed seasonal genealogy carving as a communication practice for communication, publishing, signaling, and cultural memory.	oral_tradition_storytelling,writing
Classical	classical_media_cooperative_temple_record_posting_0119	Cooperative Temple Record Posting	Complex states and cities developed cooperative temple record posting as a communication practice for communication, publishing, signaling, and cultural memory.	libraries,postal_relay_systems
Medieval	medieval_media_remote_sermon_text_binding_0119	Remote Sermon Text Binding	Guilds, courts, monasteries, and towns developed remote sermon text binding as a communication practice for communication, publishing, signaling, and cultural memory.	paper_making,monastic_scriptoria
Renaissance	renaissance_media_low_waste_play_script_translating_0119	Low Waste Play Script Translating	Workshops, merchants, navies, and scholars developed low waste play script translating as a communication practice for communication, publishing, signaling, and cultural memory.	printing_press,newspaper_periodicals
Industrial	industrial_media_regulated_linotype_slug_broadcasting_0119	Regulated Linotype Slug Broadcasting	Factories, utilities, laboratories, and cities developed regulated linotype slug broadcasting as a communication practice for communication, publishing, signaling, and cultural memory.	telegraph,photographic_halftone_printing
Modern	modern_media_continuous_film_copying_0119	Continuous Film Copying	Networked institutions and automated systems developed continuous film copying as a communication practice for communication, publishing, signaling, and cultural memory.	world_wide_web,social_media
Future	future_media_continuous_film_copying_0119	Continuous Film Copying	Advanced automated societies could develop continuous film copying as a communication practice for communication, publishing, signaling, and cultural memory.	ai_personal_memory_systems,quantum_internet
Ancient	ancient_medicine_regulated_bandage_splinting_0119	Regulated Bandage Splinting	Early communities developed regulated bandage splinting as a medical practice for care delivery, diagnosis, prevention, and biological control.	herbalism,primitive_surgery_trepanation
Classical	classical_medicine_high_throughput_herbarium_triaging_0119	High Throughput Herbarium Triaging	Complex states and cities developed high throughput herbarium triaging as a medical practice for care delivery, diagnosis, prevention, and biological control.	pharmacopoeia,medical_case_notes
Medieval	medieval_medicine_low_waste_charity_bed_isolating_0119	Low Waste Charity Bed Isolating	Guilds, courts, monasteries, and towns developed low waste charity bed isolating as a medical practice for care delivery, diagnosis, prevention, and biological control.	hospitals_early,university_medical_studies
Renaissance	renaissance_medicine_compact_midwife_manual_cataloging_0119	Compact Midwife Manual Cataloging	Workshops, merchants, navies, and scholars developed compact midwife manual cataloging as a medical practice for care delivery, diagnosis, prevention, and biological control.	anatomical_theater_design,chemical_recipe_books
Industrial	industrial_medicine_field_ready_medicine_bottle_screening_0119	Field Ready Medicine Bottle Screening	Factories, utilities, laboratories, and cities developed field ready medicine bottle screening as a medical practice for care delivery, diagnosis, prevention, and biological control.	vaccination,public_health_laboratories
Modern	modern_medicine_cooperative_genome_diagnosis_0119	Cooperative Genome Diagnosis	Networked institutions and automated systems developed cooperative genome diagnosis as a medical practice for care delivery, diagnosis, prevention, and biological control.	electronic_health_records,dna_sequencing
Future	future_medicine_cooperative_genome_diagnosis_0119	Cooperative Genome Diagnosis	Advanced automated societies could develop cooperative genome diagnosis as a medical practice for care delivery, diagnosis, prevention, and biological control.	synthetic_biology,ai_clinical_care_networks
Ancient	ancient_science_cooperative_weather_sign_sighting_0119	Cooperative Weather Sign Sighting	Early communities developed cooperative weather sign sighting as a scientific practice for measurement, observation, modeling, and standards.	calendars,field_boundary_survey_stones
Classical	classical_science_low_waste_specimen_modeling_0119	Low Waste Specimen Modeling	Complex states and cities developed low waste specimen modeling as a scientific practice for measurement, observation, modeling, and standards.	geometry,astrolabe_early
Medieval	medieval_science_regulated_specimen_mapping_0119	Regulated Specimen Mapping	Guilds, courts, monasteries, and towns developed regulated specimen mapping as a scientific practice for measurement, observation, modeling, and standards.	universities_research_curricula,astrolabe_quadrant
Renaissance	renaissance_science_field_ready_specimen_observing_0119	Field Ready Specimen Observing	Workshops, merchants, navies, and scholars developed field ready specimen observing as a scientific practice for measurement, observation, modeling, and standards.	scientific_method,telescope
Industrial	industrial_science_high_throughput_specimen_sampling_0119	High Throughput Specimen Sampling	Factories, utilities, laboratories, and cities developed high throughput specimen sampling as a scientific practice for measurement, observation, modeling, and standards.	radioactivity_discovery,laboratory_diagnostic_medicine
Modern	modern_science_remote_specimen_measuring_0119	Remote Specimen Measuring	Networked institutions and automated systems developed remote specimen measuring as a scientific practice for measurement, observation, modeling, and standards.	cloud_data_warehouses,satellite_remote_sensing
Future	future_science_remote_specimen_measuring_0119	Remote Specimen Measuring	Advanced automated societies could develop remote specimen measuring as a scientific practice for measurement, observation, modeling, and standards.	ai_scientist_automated_discovery,quantum_sensors_high_precision_measurement
Ancient	ancient_governance_high_throughput_tax_tablet_counting_0119	High Throughput Tax Tablet Counting	Early communities developed high throughput tax tablet counting as a administrative practice for administration, law, public order, and coordination.	taxation_and_tribute,census
Classical	classical_governance_compact_court_adjudication_0119	Compact Court Adjudication	Complex states and cities developed compact court adjudication as a administrative practice for administration, law, public order, and coordination.	bureaucracy,tax_accounting
Medieval	medieval_governance_field_ready_court_licensing_0119	Field Ready Court Licensing	Guilds, courts, monasteries, and towns developed field ready court licensing as a administrative practice for administration, law, public order, and coordination.	market_town_charters,guilds
Renaissance	renaissance_governance_redundant_court_training_0119	Redundant Court Training	Workshops, merchants, navies, and scholars developed redundant court training as a administrative practice for administration, law, public order, and coordination.	patent_systems,military_engineer_corps
Industrial	industrial_governance_large_scale_court_planning_0119	Large Scale Court Planning	Factories, utilities, laboratories, and cities developed large scale court planning as a administrative practice for administration, law, public order, and coordination.	labor_unions_collective_bargaining,industrial_safety_codes
Modern	modern_governance_low_waste_court_registration_0119	Low Waste Court Registration	Networked institutions and automated systems developed low waste court registration as a administrative practice for administration, law, public order, and coordination.	digital_identity_federation,cybersecurity_operations_centers
Future	future_governance_low_waste_court_registration_0119	Low Waste Court Registration	Advanced automated societies could develop low waste court registration as a administrative practice for administration, law, public order, and coordination.	ai_governance_ethics_frameworks_robust,ai_treaty_verification_systems
Ancient	ancient_finance_cooperative_livestock_pledge_bartering_0119	Cooperative Livestock Pledge Bartering	Early communities developed cooperative livestock pledge bartering as a commercial practice for trade, accounting, risk, and settlement.	barter,clay_tablet_receipts
Classical	classical_finance_low_waste_mint_die_clearing_0119	Low Waste Mint Die Clearing	Complex states and cities developed low waste mint die clearing as a commercial practice for trade, accounting, risk, and settlement.	currency,harbor_customs_houses
Medieval	medieval_finance_regulated_coin_chest_lending_0119	Regulated Coin Chest Lending	Guilds, courts, monasteries, and towns developed regulated coin chest lending as a commercial practice for trade, accounting, risk, and settlement.	banking_early_forms,bills_of_exchange_early_finance
Renaissance	renaissance_finance_field_ready_broker_desk_recording_0119	Field Ready Broker Desk Recording	Workshops, merchants, navies, and scholars developed field ready broker desk recording as a commercial practice for trade, accounting, risk, and settlement.	double_entry_bookkeeping,joint_stock_companies
Industrial	industrial_finance_high_throughput_insurance_risk_scoring_0119	High Throughput Insurance Risk Scoring	Factories, utilities, laboratories, and cities developed high throughput insurance risk scoring as a commercial practice for trade, accounting, risk, and settlement.	telephone_directory_services,telegraph_news_tickers
Modern	modern_finance_remote_insurance_pricing_0119	Remote Insurance Pricing	Networked institutions and automated systems developed remote insurance pricing as a commercial practice for trade, accounting, risk, and settlement.	digital_payment_wallets,blockchain_cryptocurrency
Future	future_finance_remote_insurance_pricing_0119	Remote Insurance Pricing	Advanced automated societies could develop remote insurance pricing as a commercial practice for trade, accounting, risk, and settlement.	quantum_secured_financial_networks,ai_mediated_supply_negotiation
Ancient	ancient_infrastructure_redundant_irrigation_ditch_lining_0119	Redundant Irrigation Ditch Lining	Early communities developed redundant irrigation ditch lining as a infrastructure practice for built environments, water systems, and civic services.	basic_shelter,irrigation_canals_local
Classical	classical_infrastructure_modular_city_wall_surveying_0119	Modular City Wall Surveying	Complex states and cities developed modular city wall surveying as a infrastructure practice for built environments, water systems, and civic services.	aqueducts,concrete
Medieval	medieval_infrastructure_portable_well_house_roofing_0119	Portable Well House Roofing	Guilds, courts, monasteries, and towns developed portable well house roofing as a infrastructure practice for built environments, water systems, and civic services.	gothic_architecture,municipal_fire_watch
Renaissance	renaissance_infrastructure_specialized_water_conduit_reinforcing_0119	Specialized Water Conduit Reinforcing	Workshops, merchants, navies, and scholars developed specialized water conduit reinforcing as a infrastructure practice for built environments, water systems, and civic services.	military_engineer_corps,precision_map_engraving
Industrial	industrial_infrastructure_standardized_bridge_repair_0119	Standardized Bridge Repair	Factories, utilities, laboratories, and cities developed standardized bridge repair as a infrastructure practice for built environments, water systems, and civic services.	urban_water_chlorination,urban_electric_subways
Modern	modern_infrastructure_large_scale_bridge_drainage_0119	Large Scale Bridge Drainage	Networked institutions and automated systems developed large scale bridge drainage as a infrastructure practice for built environments, water systems, and civic services.	digital_twin_infrastructure,internet_of_things_iot_ubiquitous_connectivity
Future	future_infrastructure_large_scale_bridge_drainage_0119	Large Scale Bridge Drainage	Advanced automated societies could develop large scale bridge drainage as a infrastructure practice for built environments, water systems, and civic services.	robotic_construction_swarms,self_healing_civil_infrastructure
Ancient	ancient_security_regulated_war_boat_guarding_0119	Regulated War Boat Guarding	Early communities developed regulated war boat guarding as a security practice for protection, detection, defense, and emergency response.	organized_warfare,atlatl_spear_throwers
Classical	classical_security_high_throughput_drill_yard_signaling_0119	High Throughput Drill Yard Signaling	Complex states and cities developed high throughput drill yard signaling as a security practice for protection, detection, defense, and emergency response.	organized_military_formations,military_field_medicine
Medieval	medieval_security_low_waste_siege_tower_garrisoning_0119	Low Waste Siege Tower Garrisoning	Guilds, courts, monasteries, and towns developed low waste siege tower garrisoning as a security practice for protection, detection, defense, and emergency response.	cannons,castle_signal_beacons
Renaissance	renaissance_security_compact_bastion_wall_mapping_0119	Compact Bastion Wall Mapping	Workshops, merchants, navies, and scholars developed compact bastion wall mapping as a security practice for protection, detection, defense, and emergency response.	naval_gunnery_tables,cannons
Industrial	industrial_security_field_ready_bunker_door_telegraphing_0119	Field Ready Bunker Door Telegraphing	Factories, utilities, laboratories, and cities developed field ready bunker door telegraphing as a security practice for protection, detection, defense, and emergency response.	electric_arc_lighting,railway_signal_interlocking
Modern	modern_security_cooperative_watch_detection_0119	Cooperative Watch Detection	Networked institutions and automated systems developed cooperative watch detection as a security practice for protection, detection, defense, and emergency response.	cyber_threat_intelligence,cybersecurity_operations_centers
Future	future_security_cooperative_watch_detection_0119	Cooperative Watch Detection	Advanced automated societies could develop cooperative watch detection as a security practice for protection, detection, defense, and emergency response.	quantum_encryption,ai_model_auditing
Modern	modern_space_continuous_ground_station_tracking_0119	Continuous Ground Station Tracking	Networked institutions and automated systems developed continuous ground station tracking as a space practice for orbital operations, planetary infrastructure, and exploration.	satellite_technology,space_stations
Future	future_space_continuous_solar_sail_tracking_0119	Continuous Solar Sail Tracking	Advanced automated societies could develop continuous solar sail tracking as a space practice for orbital operations, planetary infrastructure, and exploration.	space_colonization,space_resource_refineries
Ancient	ancient_culture_cooperative_grave_goods_carving_0119	Cooperative Grave Goods Carving	Early communities developed cooperative grave goods carving as a cultural practice for artistic production, ritual, education, and preservation.	shamanism_animism,ochre_pigment_processing
Classical	classical_culture_low_waste_script_preservation_0119	Low Waste Script Preservation	Complex states and cities developed low waste script preservation as a cultural practice for artistic production, ritual, education, and preservation.	theater_stage_machinery,glass_mosaic_tesserae
Medieval	medieval_culture_regulated_script_staging_0119	Regulated Script Staging	Guilds, courts, monasteries, and towns developed regulated script staging as a cultural practice for artistic production, ritual, education, and preservation.	monastic_scriptoria,mechanical_bell_striking
Renaissance	renaissance_culture_field_ready_script_performance_0119	Field Ready Script Performance	Workshops, merchants, navies, and scholars developed field ready script performance as a cultural practice for artistic production, ritual, education, and preservation.	printed_music_notation,public_art_academies
Industrial	industrial_culture_high_throughput_script_teaching_0119	High Throughput Script Teaching	Factories, utilities, laboratories, and cities developed high throughput script teaching as a cultural practice for artistic production, ritual, education, and preservation.	photographic_halftone_printing,newspaper_periodicals
Modern	modern_culture_remote_script_composition_0119	Remote Script Composition	Networked institutions and automated systems developed remote script composition as a cultural practice for artistic production, ritual, education, and preservation.	streaming_music_platforms,social_media_content_moderation
Future	future_culture_remote_script_composition_0119	Remote Script Composition	Advanced automated societies could develop remote script composition as a cultural practice for artistic production, ritual, education, and preservation.	ai_cultural_memory_archives,ai_personal_tutoring_companions
Ancient	ancient_agriculture_compact_fishery_watering_0120	Compact Fishery Watering	Early communities developed compact fishery watering as a agricultural practice for food production, storage, and distribution.	agriculture,pottery_storage_amphorae
Classical	classical_agriculture_redundant_fishery_milling_0120	Redundant Fishery Milling	Complex states and cities developed redundant fishery milling as a agricultural practice for food production, storage, and distribution.	state_grain_price_controls,tax_accounting
Medieval	medieval_agriculture_large_scale_fishery_breeding_0120	Large Scale Fishery Breeding	Guilds, courts, monasteries, and towns developed large scale fishery breeding as a agricultural practice for food production, storage, and distribution.	crop_rotation_three_field,watermills
Renaissance	renaissance_agriculture_modular_fishery_distribution_0120	Modular Fishery Distribution	Workshops, merchants, navies, and scholars developed modular fishery distribution as a agricultural practice for food production, storage, and distribution.	experimental_botany_gardens,chemical_recipe_books
Industrial	industrial_agriculture_portable_meatpacking_floor_shipping_0120	Portable Meatpacking Floor Shipping	Factories, utilities, laboratories, and cities developed portable meatpacking floor shipping as a agricultural practice for food production, storage, and distribution.	chemical_fertilizers,industrial_canning_lines
