Ancient	rainwater_harvesting	Rainwater Harvesting	Systems for collecting and storing rainfall from roofs, courtyards, slopes, or catchments for household, agricultural, and municipal use.	wells_and_cisterns,pottery,masonry
Ancient	dams_and_reservoirs	Dams and Reservoirs	Earthen, stone, or masonry barriers and storage basins that impound water for irrigation, flood control, urban supply, and power.	irrigation,masonry,basic_geometry_and_surveying
Classical	qanat_water_supply	Qanat Water Supply	Gently sloping underground galleries with vertical shafts that tap aquifers and deliver groundwater by gravity to settlements and fields.	wells_and_cisterns,surveying,hydraulics
Industrial	flush_toilet_trap_seal	Flush Toilet with Trap Seal	Water-flushed sanitation fixture using a trap seal to isolate indoor spaces from sewer gases while moving waste into drains.	plumbing,water_distribution_pipes,sewers_and_drainage
Industrial	sanitary_sewer_networks	Sanitary Sewer Networks	Dedicated sewer pipe networks that carry human wastewater away from buildings for discharge or treatment separately from stormwater.	sewers_and_drainage,public_sanitation_modern,plumbing
Industrial	water_towers_pressure_distribution	Water Towers and Pressure Distribution	Elevated storage tanks and pressure-managed mains that stabilize municipal water delivery and firefighting supply.	municipal_water_supply,water_distribution_pipes,iron_working
Industrial	slow_sand_filtration	Slow Sand Filtration	Biologically active sand-bed filtration method that removes turbidity and pathogens from municipal drinking water.	water_filtration_sand_charcoal,municipal_water_treatment,germ_theory
Industrial	rapid_sand_filtration	Rapid Sand Filtration	High-rate granular filtration process using coagulation, sedimentation, and backwashing for large municipal waterworks.	slow_sand_filtration,municipal_water_treatment,advanced_chemistry
Industrial	coagulation_flocculation_water_treatment	Coagulation and Flocculation Treatment	Chemical dosing and mixing process that destabilizes fine particles so they aggregate and settle or filter out of water.	rapid_sand_filtration,advanced_chemistry,municipal_water_treatment
Industrial	septic_tank_systems	Septic Tank Systems	On-site wastewater systems that settle solids and discharge clarified effluent to soil absorption fields for decentralized sanitation.	flush_toilet_trap_seal,public_sanitation_modern,masonry
Industrial	water_quality_testing	Water Quality Testing	Laboratory and field methods for measuring microbial, chemical, and physical water quality to guide treatment and regulation.	germ_theory,advanced_chemistry,public_health_laboratories
Industrial	stormwater_drainage_systems	Stormwater Drainage Systems	Urban drains, culverts, detention basins, and channels designed to collect runoff and reduce street flooding.	sewers_and_drainage,municipal_building_codes,hydraulics
Industrial	ozone_water_treatment	Ozone Water Treatment	Water disinfection and oxidation process using ozone gas to inactivate pathogens and degrade taste, odor, or micropollutants.	industrial_gas_production,municipal_water_treatment,advanced_chemistry
Industrial	ultraviolet_water_disinfection	Ultraviolet Water Disinfection	Disinfection process using UV light reactors to inactivate microorganisms without adding chemical residuals.	electricity,municipal_water_treatment,water_quality_testing
Industrial	ion_exchange_water_softening	Ion-Exchange Water Softening	Water treatment process using exchange media to remove hardness ions or selected contaminants from water.	industrial_water_softening,advanced_chemistry,municipal_water_treatment
Modern	fluoridated_drinking_water	Fluoridated Drinking Water	Public water treatment practice of adjusting fluoride concentration to reduce dental caries at population scale.	municipal_water_treatment,water_quality_testing,public_health_statistics
Modern	membrane_filtration_water_treatment	Membrane Filtration Water Treatment	Microfiltration, ultrafiltration, nanofiltration, and related membrane processes for removing particles, pathogens, and dissolved contaminants.	filters_membranes_early,polymer_chemistry,municipal_water_treatment
Modern	desalination_energy_recovery	Desalination Energy Recovery	Pressure exchangers, turbines, and process designs that recover energy in reverse-osmosis desalination plants.	reverse_osmosis_desalination,process_control_instrumentation,advanced_materials_science
Modern	membrane_bioreactors	Membrane Bioreactors	Wastewater treatment systems that combine biological treatment with membrane separation to produce high-quality effluent.	activated_sludge_process,membrane_filtration_water_treatment,process_control_instrumentation
Modern	water_reuse_reclamation	Water Reuse and Reclamation	Treatment trains and distribution controls that convert municipal or industrial wastewater into water for irrigation, industry, groundwater recharge, or potable reuse.	municipal_wastewater_treatment,membrane_filtration_water_treatment,water_quality_testing
Modern	advanced_oxidation_water_treatment	Advanced Oxidation Water Treatment	Processes that generate highly reactive oxidants such as hydroxyl radicals to degrade trace organic contaminants in water.	ozone_water_treatment,ultraviolet_water_disinfection,advanced_chemistry
Modern	pfas_treatment_water_systems	PFAS Treatment for Water Systems	Activated carbon, ion exchange, high-pressure membrane, and destruction-oriented treatment approaches for PFAS-contaminated water streams.	ion_exchange_water_softening,membrane_filtration_water_treatment,advanced_oxidation_water_treatment
Modern	scada_water_systems	SCADA Water Utility Control	Supervisory control and data acquisition systems used to monitor pumps, tanks, valves, treatment plants, and distribution networks.	process_control_instrumentation,municipal_water_treatment,computer_networking
Modern	acoustic_leak_detection	Acoustic Leak Detection	Sensors and correlation methods that locate water-main leaks by analyzing pipe noise and pressure transients.	water_towers_pressure_distribution,mems_sensors,digital_signal_processing
Modern	smart_water_networks	Smart Water Networks	Networked sensors, meters, analytics, and control systems for managing leakage, pressure, water quality, and demand in utility networks.	scada_water_systems,internet_of_things_iot_ubiquitous_connectivity,machine_learning_early_algorithms
Future	low_energy_desalination_membranes	Low-Energy Desalination Membranes	Forecast membrane and process systems aiming to lower desalination energy, fouling, brine, and cost barriers for water-scarce regions.	reverse_osmosis_desalination,desalination_energy_recovery,membrane_filtration_water_treatment
