Classical	classical_agriculture_resilient_dairy_grading_0259	Resilient Dairy Grading	Complex states and cities developed resilient dairy grading as a agricultural practice for food production, storage, and distribution.	state_grain_price_controls,tax_accounting
Medieval	medieval_agriculture_distributed_dairy_storage_0259	Distributed Dairy Storage	Guilds, courts, monasteries, and towns developed distributed dairy storage as a agricultural practice for food production, storage, and distribution.	crop_rotation_three_field,watermills
Renaissance	renaissance_agriculture_regional_dairy_breeding_0259	Regional Dairy Breeding	Workshops, merchants, navies, and scholars developed regional dairy breeding as a agricultural practice for food production, storage, and distribution.	experimental_botany_gardens,chemical_recipe_books
Industrial	industrial_agriculture_redundant_tractor_proto_refrigerating_0259	Redundant Tractor Proto Refrigerating	Factories, utilities, laboratories, and cities developed redundant tractor proto refrigerating as a agricultural practice for food production, storage, and distribution.	chemical_fertilizers,industrial_canning_lines
Modern	modern_agriculture_high_throughput_dairy_sorting_0259	High Throughput Dairy Sorting	Networked institutions and automated systems developed high throughput dairy sorting as a agricultural practice for food production, storage, and distribution.	gps_guided_logistics,satellite_remote_sensing
Future	future_agriculture_high_throughput_dairy_sorting_0259	High Throughput Dairy Sorting	Advanced automated societies could develop high throughput dairy sorting as a agricultural practice for food production, storage, and distribution.	vertical_farming_megafarms,synthetic_food_bioreactors
Ancient	ancient_materials_redundant_clay_grinding_0259	Redundant Clay Grinding	Early communities developed redundant clay grinding as a manufacturing practice for fabrication, repair, and material quality.	bronze_working,woodworking_basic
Classical	classical_materials_precision_ceramic_pipe_firing_0259	Precision Ceramic Pipe Firing	Complex states and cities developed precision ceramic pipe firing as a manufacturing practice for fabrication, repair, and material quality.	glassmaking,concrete
Medieval	medieval_materials_low_cost_leather_boot_tempering_0259	Low Cost Leather Boot Tempering	Guilds, courts, monasteries, and towns developed low cost leather boot tempering as a manufacturing practice for fabrication, repair, and material quality.	advanced_metallurgy_medieval,fulling_mills
Renaissance	renaissance_materials_resilient_velvet_cloth_grinding_0259	Resilient Velvet Cloth Grinding	Workshops, merchants, navies, and scholars developed resilient velvet cloth grinding as a manufacturing practice for fabrication, repair, and material quality.	chemical_assay_laboratories,standardized_typefounding
Industrial	industrial_materials_compact_glass_polishing_0259	Compact Glass Polishing	Factories, utilities, laboratories, and cities developed compact glass polishing as a manufacturing practice for fabrication, repair, and material quality.	precision_machine_tools,bessemer_steel_conversion
Modern	modern_materials_regulated_glass_casting_0259	Regulated Glass Casting	Networked institutions and automated systems developed regulated glass casting as a manufacturing practice for fabrication, repair, and material quality.	computer_aided_manufacturing_cam_systems,3d_printing_additive_manufacturing
Future	future_materials_regulated_glass_casting_0259	Regulated Glass Casting	Advanced automated societies could develop regulated glass casting as a manufacturing practice for fabrication, repair, and material quality.	nanotechnology,quantum_materials_foundries
Ancient	ancient_energy_field_ready_hearth_banking_0259	Field Ready Hearth Banking	Early communities developed field ready hearth banking as a energy practice for heat, power, fuel use, and distribution.	charcoal_production,fire_control
Classical	classical_energy_specialized_hypocaust_firing_0259	Specialized Hypocaust Firing	Complex states and cities developed specialized hypocaust firing as a energy practice for heat, power, fuel use, and distribution.	water_clock_timekeeping,public_bath_heating
Medieval	medieval_energy_standardized_watermill_fulling_0259	Standardized Watermill Fulling	Guilds, courts, monasteries, and towns developed standardized watermill fulling as a energy practice for heat, power, fuel use, and distribution.	watermills,windmills
Renaissance	renaissance_energy_low_cost_mine_pump_lifting_0259	Low Cost Mine Pump Lifting	Workshops, merchants, navies, and scholars developed low cost mine pump lifting as a energy practice for heat, power, fuel use, and distribution.	clockwork_mechanisms,experimental_mining_assays
Industrial	industrial_energy_low_waste_steam_boiler_condensing_0259	Low Waste Steam Boiler Condensing	Factories, utilities, laboratories, and cities developed low waste steam boiler condensing as a energy practice for heat, power, fuel use, and distribution.	steam_turbine_power_generation,electrical_grid_early_distribution
Modern	modern_energy_seasonal_fire_generation_0259	Seasonal Fire Generation	Networked institutions and automated systems developed seasonal fire generation as a energy practice for heat, power, fuel use, and distribution.	solar_photovoltaics,renewable_microgrids
Future	future_energy_seasonal_fire_generation_0259	Seasonal Fire Generation	Advanced automated societies could develop seasonal fire generation as a energy practice for heat, power, fuel use, and distribution.	fusion_power,space_based_solar_power
