Ancient	ancient_infrastructure_specialized_irrigation_ditch_repairing_0011	Specialized Irrigation Ditch Repairing	Early communities used specialized bridge technology for repairing irrigation ditch systems.	basic_shelter,irrigation_canals_local
Classical	classical_infrastructure_low_cost_city_wall_metering_0011	Low Cost City Wall Metering	Complex states and cities used low cost municipal technology for metering city wall systems.	aqueducts,concrete
Medieval	medieval_infrastructure_high_capacity_well_house_inspecting_0011	High Capacity Well House Inspecting	Guilds, courts, monasteries, and towns used high capacity urban technology for inspecting well house systems.	gothic_architecture,municipal_fire_watch
Renaissance	renaissance_infrastructure_distributed_water_conduit_dredging_0011	Distributed Water Conduit Dredging	Workshops, merchants, navies, and scholars used distributed building technology for dredging water conduit systems.	military_engineer_corps,precision_map_engraving
Industrial	industrial_infrastructure_precision_bridge_drainage_0011	Precision Bridge Drainage	Factories, utilities, laboratories, and cities used precision sewer technology for drainage bridge systems.	urban_water_chlorination,urban_electric_subways
Modern	modern_infrastructure_standardized_bridge_lighting_0011	Standardized Bridge Lighting	Networked institutions and automated systems used standardized sewer technology for lighting bridge systems.	digital_twin_infrastructure,internet_of_things_iot_ubiquitous_connectivity
Future	future_infrastructure_standardized_bridge_lighting_0011	Standardized Bridge Lighting	Advanced automated societies could use standardized sewer technology for lighting bridge systems.	robotic_construction_swarms,self_healing_civil_infrastructure
Ancient	ancient_security_compact_war_boat_shielding_0011	Compact War Boat Shielding	Early communities used compact fortification technology for shielding war boat systems.	organized_warfare,atlatl_spear_throwers
Classical	classical_security_redundant_drill_yard_supplying_0011	Redundant Drill Yard Supplying	Complex states and cities used redundant security technology for supplying drill yard systems.	organized_military_formations,military_field_medicine
Medieval	medieval_security_large_scale_siege_tower_drilling_0011	Large Scale Siege Tower Drilling	Guilds, courts, monasteries, and towns used large scale defense technology for drilling siege tower systems.	cannons,castle_signal_beacons
Renaissance	renaissance_security_modular_bastion_wall_ranging_0011	Modular Bastion Wall Ranging	Workshops, merchants, navies, and scholars used modular military technology for ranging bastion wall systems.	naval_gunnery_tables,cannons
Industrial	industrial_security_portable_bunker_door_signaling_0011	Portable Bunker Door Signaling	Factories, utilities, laboratories, and cities used portable defense technology for signaling bunker door systems.	electric_arc_lighting,railway_signal_interlocking
Modern	modern_security_field_ready_watch_drilling_0011	Field Ready Watch Drilling	Networked institutions and automated systems used field ready weapon technology for drilling watch systems.	cyber_threat_intelligence,cybersecurity_operations_centers
Future	future_security_field_ready_watch_drilling_0011	Field Ready Watch Drilling	Advanced automated societies could use field ready weapon technology for drilling watch systems.	quantum_encryption,ai_model_auditing
Modern	modern_space_regulated_ground_station_sampling_0011	Regulated Ground Station Sampling	Networked institutions and automated systems used regulated lunar technology for sampling ground station systems.	satellite_technology,space_stations
Future	future_space_regulated_solar_sail_propulsion_0011	Regulated Solar Sail Propulsion	Advanced automated societies could use regulated space technology for propulsion solar sail systems.	space_colonization,space_resource_refineries
Ancient	ancient_culture_field_ready_grave_goods_preserving_0011	Field Ready Grave Goods Preserving	Early communities used field ready music technology for preserving grave goods systems.	shamanism_animism,ochre_pigment_processing
Classical	classical_culture_large_scale_script_cataloging_0011	Large Scale Script Cataloging	Complex states and cities used large scale literature technology for cataloging script systems.	theater_stage_machinery,glass_mosaic_tesserae
Medieval	medieval_culture_compact_script_reproduction_0011	Compact Script Reproduction	Guilds, courts, monasteries, and towns used compact literature technology for reproduction script systems.	monastic_scriptoria,mechanical_bell_striking
Renaissance	renaissance_culture_portable_script_notation_0011	Portable Script Notation	Workshops, merchants, navies, and scholars used portable literature technology for notation script systems.	printed_music_notation,public_art_academies
Industrial	industrial_culture_redundant_script_composition_0011	Redundant Script Composition	Factories, utilities, laboratories, and cities used redundant literature technology for composition script systems.	photographic_halftone_printing,newspaper_periodicals
Modern	modern_culture_high_throughput_script_curation_0011	High Throughput Script Curation	Networked institutions and automated systems used high throughput literature technology for curation script systems.	streaming_music_platforms,social_media_content_moderation
Future	future_culture_high_throughput_script_curation_0011	High Throughput Script Curation	Advanced automated societies could use high throughput literature technology for curation script systems.	ai_cultural_memory_archives,ai_personal_tutoring_companions
Ancient	ancient_agriculture_modular_fishery_sorting_0012	Modular Fishery Sorting	Early communities used modular irrigation technology for sorting fishery systems.	agriculture,pottery_storage_amphorae
Classical	classical_agriculture_specialized_fishery_storage_0012	Specialized Fishery Storage	Complex states and cities used specialized irrigation technology for storage fishery systems.	state_grain_price_controls,tax_accounting
Medieval	medieval_agriculture_standardized_fishery_drying_0012	Standardized Fishery Drying	Guilds, courts, monasteries, and towns used standardized irrigation technology for drying fishery systems.	crop_rotation_three_field,watermills
Renaissance	renaissance_agriculture_low_cost_fishery_watering_0012	Low Cost Fishery Watering	Workshops, merchants, navies, and scholars used low cost irrigation technology for watering fishery systems.	experimental_botany_gardens,chemical_recipe_books
Industrial	industrial_agriculture_high_capacity_meatpacking_floor_drying_0012	High Capacity Meatpacking Floor Drying	Factories, utilities, laboratories, and cities used high capacity dairy technology for drying meatpacking floor systems.	chemical_fertilizers,industrial_canning_lines
Modern	modern_agriculture_portable_fishery_testing_0012	Portable Fishery Testing	Networked institutions and automated systems used portable irrigation technology for testing fishery systems.	gps_guided_logistics,satellite_remote_sensing
Future	future_agriculture_portable_fishery_testing_0012	Portable Fishery Testing	Advanced automated societies could use portable irrigation technology for testing fishery systems.	vertical_farming_megafarms,synthetic_food_bioreactors
Ancient	ancient_materials_redundant_copper_chipping_0012	Redundant Copper Chipping	Early communities used redundant bronze technology for chipping copper systems.	bronze_working,woodworking_basic
Classical	classical_materials_modular_concrete_block_blowing_0012	Modular Concrete Block Blowing	Complex states and cities used modular ceramic technology for blowing concrete block systems.	glassmaking,concrete
