Classical	classical_agriculture_distributed_oilseed_distribution_0044	Distributed Oilseed Distribution	Complex states and cities used distributed irrigation technology for distribution oilseed systems.	state_grain_price_controls,tax_accounting
Medieval	medieval_agriculture_precision_oilseed_preservation_0044	Precision Oilseed Preservation	Guilds, courts, monasteries, and towns used precision irrigation technology for preservation oilseed systems.	crop_rotation_three_field,watermills
Renaissance	renaissance_agriculture_resilient_oilseed_sorting_0044	Resilient Oilseed Sorting	Workshops, merchants, navies, and scholars used resilient irrigation technology for sorting oilseed systems.	experimental_botany_gardens,chemical_recipe_books
Industrial	industrial_agriculture_automated_flour_mill_mechanizing_0044	Automated Flour Mill Mechanizing	Factories, utilities, laboratories, and cities used automated grain technology for mechanizing flour mill systems.	chemical_fertilizers,industrial_canning_lines
Modern	modern_agriculture_high_capacity_oilseed_breeding_0044	High Capacity Oilseed Breeding	Networked institutions and automated systems used high capacity irrigation technology for breeding oilseed systems.	gps_guided_logistics,satellite_remote_sensing
Future	future_agriculture_high_capacity_oilseed_breeding_0044	High Capacity Oilseed Breeding	Advanced automated societies could use high capacity irrigation technology for breeding oilseed systems.	vertical_farming_megafarms,synthetic_food_bioreactors
Ancient	ancient_materials_specialized_basket_weaving_0044	Specialized Basket Weaving	Early communities used specialized bronze technology for weaving basket systems.	bronze_working,woodworking_basic
Classical	classical_materials_low_cost_mosaic_tile_annealing_0044	Low Cost Mosaic Tile Annealing	Complex states and cities used low cost tool technology for annealing mosaic tile systems.	glassmaking,concrete
Medieval	medieval_materials_high_capacity_chain_link_polishing_0044	High Capacity Chain Link Polishing	Guilds, courts, monasteries, and towns used high capacity leather technology for polishing chain link systems.	advanced_metallurgy_medieval,fulling_mills
Renaissance	renaissance_materials_distributed_paper_sheet_casting_0044	Distributed Paper Sheet Casting	Workshops, merchants, navies, and scholars used distributed tool technology for casting paper sheet systems.	chemical_assay_laboratories,standardized_typefounding
Industrial	industrial_materials_precision_polymer_machining_0044	Precision Polymer Machining	Factories, utilities, laboratories, and cities used precision textile technology for machining polymer systems.	precision_machine_tools,bessemer_steel_conversion
Modern	modern_materials_standardized_polymer_coating_0044	Standardized Polymer Coating	Networked institutions and automated systems used standardized textile technology for coating polymer systems.	computer_aided_manufacturing_cam_systems,3d_printing_additive_manufacturing
Future	future_materials_standardized_polymer_coating_0044	Standardized Polymer Coating	Advanced automated societies could use standardized textile technology for coating polymer systems.	nanotechnology,quantum_materials_foundries
