Renaissance	renaissance_infrastructure_field_ready_stone_bridge_roofing_0140	Field Ready Stone Bridge Roofing	Workshops, merchants, navies, and scholars developed field ready stone bridge roofing as a infrastructure practice for built environments, water systems, and civic services.	military_engineer_corps,precision_map_engraving
Industrial	industrial_infrastructure_high_throughput_street_pumping_0140	High Throughput Street Pumping	Factories, utilities, laboratories, and cities developed high throughput street pumping as a infrastructure practice for built environments, water systems, and civic services.	urban_water_chlorination,urban_electric_subways
Modern	modern_infrastructure_remote_street_inspection_0140	Remote Street Inspection	Networked institutions and automated systems developed remote street inspection as a infrastructure practice for built environments, water systems, and civic services.	digital_twin_infrastructure,internet_of_things_iot_ubiquitous_connectivity
Future	future_infrastructure_remote_street_inspection_0140	Remote Street Inspection	Advanced automated societies could develop remote street inspection as a infrastructure practice for built environments, water systems, and civic services.	robotic_construction_swarms,self_healing_civil_infrastructure
Ancient	ancient_security_sealed_ditch_warning_0140	Sealed Ditch Warning	Early communities developed sealed ditch warning as a security practice for protection, detection, defense, and emergency response.	organized_warfare,atlatl_spear_throwers
Classical	classical_security_rapid_frontier_fort_sieging_0140	Rapid Frontier Fort Sieging	Complex states and cities developed rapid frontier fort sieging as a security practice for protection, detection, defense, and emergency response.	organized_military_formations,military_field_medicine
Medieval	medieval_security_open_armory_signaling_0140	Open Armory Signaling	Guilds, courts, monasteries, and towns developed open armory signaling as a security practice for protection, detection, defense, and emergency response.	cannons,castle_signal_beacons
Renaissance	renaissance_security_seasonal_engineer_corps_aiming_0140	Seasonal Engineer Corps Aiming	Workshops, merchants, navies, and scholars developed seasonal engineer corps aiming as a security practice for protection, detection, defense, and emergency response.	naval_gunnery_tables,cannons
Industrial	industrial_security_continuous_police_callbox_inspecting_0140	Continuous Police Callbox Inspecting	Factories, utilities, laboratories, and cities developed continuous police callbox inspecting as a security practice for protection, detection, defense, and emergency response.	electric_arc_lighting,railway_signal_interlocking
Modern	modern_security_adaptive_missile_authentication_0140	Adaptive Missile Authentication	Networked institutions and automated systems developed adaptive missile authentication as a security practice for protection, detection, defense, and emergency response.	cyber_threat_intelligence,cybersecurity_operations_centers
Future	future_security_adaptive_missile_authentication_0140	Adaptive Missile Authentication	Advanced automated societies could develop adaptive missile authentication as a security practice for protection, detection, defense, and emergency response.	quantum_encryption,ai_model_auditing
Modern	modern_space_community_space_telescope_imaging_0140	Community Space Telescope Imaging	Networked institutions and automated systems developed community space telescope imaging as a space practice for orbital operations, planetary infrastructure, and exploration.	satellite_technology,space_stations
Future	future_space_community_asteroid_mine_mining_0140	Community Asteroid Mine Mining	Advanced automated societies could develop community asteroid mine mining as a space practice for orbital operations, planetary infrastructure, and exploration.	space_colonization,space_resource_refineries
Ancient	ancient_culture_adaptive_body_paint_masking_0140	Adaptive Body Paint Masking	Early communities developed adaptive body paint masking as a cultural practice for artistic production, ritual, education, and preservation.	shamanism_animism,ochre_pigment_processing
Classical	classical_culture_open_story_curation_0140	Open Story Curation	Complex states and cities developed open story curation as a cultural practice for artistic production, ritual, education, and preservation.	theater_stage_machinery,glass_mosaic_tesserae
Medieval	medieval_culture_sealed_story_performance_0140	Sealed Story Performance	Guilds, courts, monasteries, and towns developed sealed story performance as a cultural practice for artistic production, ritual, education, and preservation.	monastic_scriptoria,mechanical_bell_striking
Renaissance	renaissance_culture_continuous_story_reproduction_0140	Continuous Story Reproduction	Workshops, merchants, navies, and scholars developed continuous story reproduction as a cultural practice for artistic production, ritual, education, and preservation.	printed_music_notation,public_art_academies
Industrial	industrial_culture_rapid_story_restoration_0140	Rapid Story Restoration	Factories, utilities, laboratories, and cities developed rapid story restoration as a cultural practice for artistic production, ritual, education, and preservation.	photographic_halftone_printing,newspaper_periodicals
Modern	modern_culture_high_reliability_story_preservation_0140	High Reliability Story Preservation	Networked institutions and automated systems developed high reliability story preservation as a cultural practice for artistic production, ritual, education, and preservation.	streaming_music_platforms,social_media_content_moderation
Future	future_culture_high_reliability_story_preservation_0140	High Reliability Story Preservation	Advanced automated societies could develop high reliability story preservation as a cultural practice for artistic production, ritual, education, and preservation.	ai_cultural_memory_archives,ai_personal_tutoring_companions
Ancient	ancient_agriculture_seasonal_orchard_preservation_0141	Seasonal Orchard Preservation	Early communities developed seasonal orchard preservation as a agricultural practice for food production, storage, and distribution.	agriculture,pottery_storage_amphorae
Classical	classical_agriculture_cooperative_orchard_testing_0141	Cooperative Orchard Testing	Complex states and cities developed cooperative orchard testing as a agricultural practice for food production, storage, and distribution.	state_grain_price_controls,tax_accounting
Medieval	medieval_agriculture_remote_orchard_distribution_0141	Remote Orchard Distribution	Guilds, courts, monasteries, and towns developed remote orchard distribution as a agricultural practice for food production, storage, and distribution.	crop_rotation_three_field,watermills
Renaissance	renaissance_agriculture_low_waste_orchard_drying_0141	Low Waste Orchard Drying	Workshops, merchants, navies, and scholars developed low waste orchard drying as a agricultural practice for food production, storage, and distribution.	experimental_botany_gardens,chemical_recipe_books
Industrial	industrial_agriculture_regulated_fertilizer_bag_processing_0141	Regulated Fertilizer Bag Processing	Factories, utilities, laboratories, and cities developed regulated fertilizer bag processing as a agricultural practice for food production, storage, and distribution.	chemical_fertilizers,industrial_canning_lines
Modern	modern_agriculture_continuous_orchard_milling_0141	Continuous Orchard Milling	Networked institutions and automated systems developed continuous orchard milling as a agricultural practice for food production, storage, and distribution.	gps_guided_logistics,satellite_remote_sensing
Future	future_agriculture_continuous_orchard_milling_0141	Continuous Orchard Milling	Advanced automated societies could develop continuous orchard milling as a agricultural practice for food production, storage, and distribution.	vertical_farming_megafarms,synthetic_food_bioreactors
Ancient	ancient_materials_rapid_bone_sewing_0141	Rapid Bone Sewing	Early communities developed rapid bone sewing as a manufacturing practice for fabrication, repair, and material quality.	bronze_working,woodworking_basic
Classical	classical_materials_seasonal_bronze_fitting_joining_0141	Seasonal Bronze Fitting Joining	Complex states and cities developed seasonal bronze fitting joining as a manufacturing practice for fabrication, repair, and material quality.	glassmaking,concrete
Medieval	medieval_materials_continuous_steel_blade_riveting_0141	Continuous Steel Blade Riveting	Guilds, courts, monasteries, and towns developed continuous steel blade riveting as a manufacturing practice for fabrication, repair, and material quality.	advanced_metallurgy_medieval,fulling_mills
