Industrial	industrial_security_regulated_naval_mine_patrolling_0172	Regulated Naval Mine Patrolling	Factories, utilities, laboratories, and cities developed regulated naval mine patrolling as a security practice for protection, detection, defense, and emergency response.	electric_arc_lighting,railway_signal_interlocking
Modern	modern_security_continuous_arsenal_response_0172	Continuous Arsenal Response	Networked institutions and automated systems developed continuous arsenal response as a security practice for protection, detection, defense, and emergency response.	cyber_threat_intelligence,cybersecurity_operations_centers
Future	future_security_continuous_arsenal_response_0172	Continuous Arsenal Response	Advanced automated societies could develop continuous arsenal response as a security practice for protection, detection, defense, and emergency response.	quantum_encryption,ai_model_auditing
Modern	modern_space_sealed_spacesuit_recovering_0172	Sealed Spacesuit Recovering	Networked institutions and automated systems developed sealed spacesuit recovering as a space practice for orbital operations, planetary infrastructure, and exploration.	satellite_technology,space_stations
Future	future_space_sealed_lander_recycling_0172	Sealed Lander Recycling	Advanced automated societies could develop sealed lander recycling as a space practice for orbital operations, planetary infrastructure, and exploration.	space_colonization,space_resource_refineries
Ancient	ancient_culture_regional_ritual_vessel_painting_0172	Regional Ritual Vessel Painting	Early communities developed regional ritual vessel painting as a cultural practice for artistic production, ritual, education, and preservation.	shamanism_animism,ochre_pigment_processing
Classical	classical_culture_large_scale_pattern_staging_0172	Large Scale Pattern Staging	Complex states and cities developed large scale pattern staging as a cultural practice for artistic production, ritual, education, and preservation.	theater_stage_machinery,glass_mosaic_tesserae
Medieval	medieval_culture_compact_pattern_notation_0172	Compact Pattern Notation	Guilds, courts, monasteries, and towns developed compact pattern notation as a cultural practice for artistic production, ritual, education, and preservation.	monastic_scriptoria,mechanical_bell_striking
Renaissance	renaissance_culture_portable_pattern_teaching_0172	Portable Pattern Teaching	Workshops, merchants, navies, and scholars developed portable pattern teaching as a cultural practice for artistic production, ritual, education, and preservation.	printed_music_notation,public_art_academies
Industrial	industrial_culture_cooperative_pattern_preservation_0172	Cooperative Pattern Preservation	Factories, utilities, laboratories, and cities developed cooperative pattern preservation as a cultural practice for artistic production, ritual, education, and preservation.	photographic_halftone_printing,newspaper_periodicals
Modern	modern_culture_rapid_pattern_cataloging_0172	Rapid Pattern Cataloging	Networked institutions and automated systems developed rapid pattern cataloging as a cultural practice for artistic production, ritual, education, and preservation.	streaming_music_platforms,social_media_content_moderation
Future	future_culture_rapid_pattern_cataloging_0172	Rapid Pattern Cataloging	Advanced automated societies could develop rapid pattern cataloging as a cultural practice for artistic production, ritual, education, and preservation.	ai_cultural_memory_archives,ai_personal_tutoring_companions
Ancient	ancient_agriculture_continuous_bakery_grading_0173	Continuous Bakery Grading	Early communities developed continuous bakery grading as a agricultural practice for food production, storage, and distribution.	agriculture,pottery_storage_amphorae
Classical	classical_agriculture_specialized_bakery_breeding_0173	Specialized Bakery Breeding	Complex states and cities developed specialized bakery breeding as a agricultural practice for food production, storage, and distribution.	state_grain_price_controls,tax_accounting
Medieval	medieval_agriculture_standardized_bakery_watering_0173	Standardized Bakery Watering	Guilds, courts, monasteries, and towns developed standardized bakery watering as a agricultural practice for food production, storage, and distribution.	crop_rotation_three_field,watermills
Renaissance	renaissance_agriculture_low_cost_bakery_preservation_0173	Low Cost Bakery Preservation	Workshops, merchants, navies, and scholars developed low cost bakery preservation as a agricultural practice for food production, storage, and distribution.	experimental_botany_gardens,chemical_recipe_books
Industrial	industrial_agriculture_compact_cold_store_grading_0173	Compact Cold Store Grading	Factories, utilities, laboratories, and cities developed compact cold store grading as a agricultural practice for food production, storage, and distribution.	chemical_fertilizers,industrial_canning_lines
Modern	modern_agriculture_regulated_bakery_storage_0173	Regulated Bakery Storage	Networked institutions and automated systems developed regulated bakery storage as a agricultural practice for food production, storage, and distribution.	gps_guided_logistics,satellite_remote_sensing
Future	future_agriculture_regulated_bakery_storage_0173	Regulated Bakery Storage	Advanced automated societies could develop regulated bakery storage as a agricultural practice for food production, storage, and distribution.	vertical_farming_megafarms,synthetic_food_bioreactors
Ancient	ancient_materials_open_bronze_casting_0173	Open Bronze Casting	Early communities developed open bronze casting as a manufacturing practice for fabrication, repair, and material quality.	bronze_working,woodworking_basic
Classical	classical_materials_modular_loom_cloth_weaving_0173	Modular Loom Cloth Weaving	Complex states and cities developed modular loom cloth weaving as a manufacturing practice for fabrication, repair, and material quality.	glassmaking,concrete
Medieval	medieval_materials_portable_mill_gear_fulling_0173	Portable Mill Gear Fulling	Guilds, courts, monasteries, and towns developed portable mill gear fulling as a manufacturing practice for fabrication, repair, and material quality.	advanced_metallurgy_medieval,fulling_mills
