Medieval	medieval_governance_high_reliability_registry_planning_0183	High Reliability Registry Planning	Guilds, courts, monasteries, and towns developed high reliability registry planning as a administrative practice for administration, law, public order, and coordination.	market_town_charters,guilds
Renaissance	renaissance_governance_open_registry_auditing_0183	Open Registry Auditing	Workshops, merchants, navies, and scholars developed open registry auditing as a administrative practice for administration, law, public order, and coordination.	patent_systems,military_engineer_corps
Industrial	industrial_governance_precision_registry_reporting_0183	Precision Registry Reporting	Factories, utilities, laboratories, and cities developed precision registry reporting as a administrative practice for administration, law, public order, and coordination.	labor_unions_collective_bargaining,industrial_safety_codes
Modern	modern_governance_standardized_registry_licensing_0183	Standardized Registry Licensing	Networked institutions and automated systems developed standardized registry licensing as a administrative practice for administration, law, public order, and coordination.	digital_identity_federation,cybersecurity_operations_centers
Future	future_governance_standardized_registry_licensing_0183	Standardized Registry Licensing	Advanced automated societies could develop standardized registry licensing as a administrative practice for administration, law, public order, and coordination.	ai_governance_ethics_frameworks_robust,ai_treaty_verification_systems
Ancient	ancient_finance_field_ready_debt_tablet_sealing_0183	Field Ready Debt Tablet Sealing	Early communities developed field ready debt tablet sealing as a commercial practice for trade, accounting, risk, and settlement.	barter,clay_tablet_receipts
Classical	classical_finance_community_loan_tablet_recording_0183	Community Loan Tablet Recording	Complex states and cities developed community loan tablet recording as a commercial practice for trade, accounting, risk, and settlement.	currency,harbor_customs_houses
Medieval	medieval_finance_resilient_banker_table_auditing_0183	Resilient Banker Table Auditing	Guilds, courts, monasteries, and towns developed resilient banker table auditing as a commercial practice for trade, accounting, risk, and settlement.	banking_early_forms,bills_of_exchange_early_finance
Renaissance	renaissance_finance_high_reliability_bank_note_reconciling_0183	High Reliability Bank Note Reconciling	Workshops, merchants, navies, and scholars developed high reliability bank note reconciling as a commercial practice for trade, accounting, risk, and settlement.	double_entry_bookkeeping,joint_stock_companies
Industrial	industrial_finance_specialized_market_inventory_0183	Specialized Market Inventory	Factories, utilities, laboratories, and cities developed specialized market inventory as a commercial practice for trade, accounting, risk, and settlement.	telephone_directory_services,telegraph_news_tickers
Modern	modern_finance_redundant_market_settlement_0183	Redundant Market Settlement	Networked institutions and automated systems developed redundant market settlement as a commercial practice for trade, accounting, risk, and settlement.	digital_payment_wallets,blockchain_cryptocurrency
Future	future_finance_redundant_market_settlement_0183	Redundant Market Settlement	Advanced automated societies could develop redundant market settlement as a commercial practice for trade, accounting, risk, and settlement.	quantum_secured_financial_networks,ai_mediated_supply_negotiation
Ancient	ancient_infrastructure_specialized_well_paving_0183	Specialized Well Paving	Early communities developed specialized well paving as a infrastructure practice for built environments, water systems, and civic services.	basic_shelter,irrigation_canals_local
Classical	classical_infrastructure_continuous_aqueduct_channel_repairing_0183	Continuous Aqueduct Channel Repairing	Complex states and cities developed continuous aqueduct channel repairing as a infrastructure practice for built environments, water systems, and civic services.	aqueducts,concrete
Medieval	medieval_infrastructure_rapid_town_wall_vaulting_0183	Rapid Town Wall Vaulting	Guilds, courts, monasteries, and towns developed rapid town wall vaulting as a infrastructure practice for built environments, water systems, and civic services.	gothic_architecture,municipal_fire_watch
Renaissance	renaissance_infrastructure_remote_canal_lock_plotting_0183	Remote Canal Lock Plotting	Workshops, merchants, navies, and scholars developed remote canal lock plotting as a infrastructure practice for built environments, water systems, and civic services.	military_engineer_corps,precision_map_engraving
